col1,col2,col3,col4,col5,col6,col7,col8,col9,target
14,111,13,54,40,90,37,14,5,0
4,109,8,54,36,88,41,19,5,0
13,110,18,54,39,78,43,22,6,0
2,110,9,53,33,100,45,28,8,0
2,110,30,54,33,63,66,49,8,0
4,110,26,57,34,89,61,43,8,0
10,110,16,54,39,98,43,19,5,0
6,110,19,53,37,92,51,27,5,0
2,110,11,54,25,88,47,51,18,0
10,110,11,51,38,88,39,17,6,0
2,110,23,54,33,104,59,42,8,0
2,110,38,53,28,92,74,70,14,0
50,105,21,54,21,88,11,71,47,4
18,110,12,54,41,85,32,10,6,0
2,113,23,51,23,88,59,68,21,0
11,113,17,49,39,96,45,21,5,0
7,108,9,54,37,88,39,17,6,0
10,110,15,54,39,100,43,18,5,0
7,110,20,51,37,88,51,29,6,0
2,110,12,54,24,102,48,54,19,0
21,110,32,59,39,88,48,35,10,3
2,110,37,54,32,119,72,58,9,0
63,106,40,54,48,88,9,20,23,4
2,110,30,54,31,90,66,54,11,0
6,108,22,55,37,88,54,31,5,0
11,108,19,54,39,88,46,23,5,0
20,110,30,54,40,84,47,31,8,3
2,114,41,70,31,88,77,65,11,0
20,110,10,54,27,59,28,45,25,3
3,110,26,54,34,115,61,42,7,0
13,110,22,56,39,88,47,25,6,0
10,110,16,54,39,92,43,19,5,0
6,114,10,54,36,71,42,21,6,0
10,110,21,57,38,91,49,27,6,0
20,110,15,54,6,103,32,104,52,3
9,110,11,54,38,92,40,17,5,0
17,109,10,54,41,88,31,9,5,0
23,110,30,57,43,88,45,23,6,0
7,113,19,54,37,88,50,28,5,0
20,110,10,54,11,113,27,86,46,3
20,110,15,54,13,62,32,86,43,3
2,115,12,54,35,87,48,26,6,0
20,110,25,54,30,87,43,52,21,3
46,115,17,54,13,88,12,88,56,4
45,106,17,48,4,105,13,111,67,4
21,115,28,54,36,88,46,40,14,3
7,108,10,54,37,88,40,18,6,0
2,110,9,62,32,88,46,31,9,0
9,111,10,54,38,91,39,16,5,0
20,110,31,54,42,109,48,27,6,0
6,110,15,51,36,80,47,26,6,0
9,110,15,54,38,97,44,21,5,0
2,110,12,54,25,100,48,51,18,0
20,110,29,54,41,64,47,27,7,3
2,110,37,54,29,95,73,67,13,0
15,110,20,49,40,88,43,21,5,0
3,108,25,54,31,90,60,49,11,0
17,110,16,54,41,88,36,14,5,0
11,110,25,55,39,88,52,29,5,0
2,110,40,54,33,93,76,59,8,0
18,105,20,54,42,88,40,16,5,0
20,112,10,54,32,88,28,31,18,3
66,109,42,54,49,94,9,19,23,4
6,105,14,54,37,89,45,22,5,0
17,109,23,54,41,88,44,21,5,0
2,112,10,55,35,88,45,24,6,0
2,110,16,54,32,85,52,37,9,0
2,110,13,54,26,74,49,50,17,0
2,110,9,54,34,96,45,25,6,0
20,110,25,54,25,99,43,65,28,3
19,111,14,53,42,88,32,9,5,0
14,107,14,54,39,61,39,18,6,0
14,110,16,54,40,95,40,17,5,0
13,115,16,54,39,88,40,19,6,0
3,110,13,62,36,88,48,24,5,0
14,112,20,54,40,88,44,21,5,0
17,110,14,52,41,88,35,12,5,0
8,79,12,56,21,88,41,62,27,2
2,110,11,54,22,88,47,58,22,0
11,107,16,54,39,94,43,19,5,0
20,110,26,56,29,88,44,56,22,3
2,110,9,54,34,63,45,25,7,0
3,110,13,54,36,92,48,24,5,0
21,111,19,54,43,108,36,12,5,0
6,109,19,54,36,70,52,31,6,0
21,114,30,54,40,85,46,31,9,3
21,110,29,50,41,85,46,27,7,3
10,110,22,59,38,76,50,28,6,0
2,110,8,54,31,86,44,32,10,0
6,110,16,54,37,99,47,24,5,0
21,111,24,54,43,90,41,17,5,0
20,110,21,56,42,88,38,16,6,0
20,110,10,54,37,82,28,19,12,3
21,110,32,55,40,88,49,33,8,3
6,112,11,54,37,89,43,20,5,0
18,110,23,54,42,100,43,19,5,0
14,107,16,54,40,97,40,17,5,0
11,110,16,50,39,102,43,20,5,0
8,110,12,58,37,88,42,21,6,0
8,109,23,54,37,88,53,31,6,0
7,111,19,54,37,88,50,27,5,0
14,110,17,54,40,95,41,18,5,0
5,106,41,54,36,88,74,52,6,0
20,110,10,50,25,92,28,50,28,3
20,110,10,54,30,73,27,37,21,3
5,110,17,55,36,88,50,28,6,0
7,110,13,52,37,84,44,22,5,0
20,109,32,57,39,88,49,35,9,3
13,110,11,53,39,88,36,15,6,0
9,109,10,54,38,98,39,16,5,0
20,110,14,54,18,89,31,71,37,3
13,110,17,51,39,88,42,20,6,0
21,105,14,57,42,66,31,9,6,0
2,110,13,50,35,78,49,27,6,0
2,109,9,53,29,86,45,38,13,0
4,108,23,54,23,88,58,68,22,0
10,110,19,53,38,86,47,25,6,0
21,110,30,54,38,66,47,36,11,3
6,109,12,51,36,67,44,23,6,0
13,109,21,51,39,83,45,24,6,0
13,112,13,49,39,88,38,17,6,0
6,110,13,53,37,98,45,22,5,0
7,110,19,55,37,88,50,27,5,0
7,113,26,54,37,88,57,35,5,0
2,110,36,52,30,82,72,63,12,0
12,115,17,54,39,88,42,20,5,0
18,110,20,54,42,88,40,16,5,0
9,110,15,54,37,73,44,24,6,0
20,110,10,54,23,87,28,55,30,3
20,109,10,54,34,83,28,27,16,3
8,111,18,54,37,85,48,27,6,0
63,110,40,58,48,88,9,20,23,4
18,114,19,54,42,91,39,15,5,0
20,110,29,54,41,107,47,27,7,3
5,110,22,54,36,84,55,33,6,0
13,110,19,53,39,88,44,22,6,0
10,111,10,54,39,118,38,14,5,0
21,110,10,54,12,76,27,83,45,3
16,110,19,54,41,112,42,18,5,0
2,109,39,54,34,89,75,55,7,0
10,110,19,53,39,101,46,22,5,0
8,110,11,52,37,86,41,20,6,0
21,110,11,54,38,119,28,17,11,3
21,110,10,54,29,94,28,40,23,3
2,110,8,54,29,111,44,37,13,0
8,112,29,54,37,99,59,38,6,0
12,110,11,57,39,88,37,15,5,0
20,110,10,54,25,88,27,49,28,3
3,106,24,54,23,89,59,69,22,0
15,108,19,54,40,88,42,20,5,0
4,100,23,60,23,88,57,68,22,0
11,110,21,60,39,88,48,24,5,0
2,110,11,57,33,81,47,30,8,0
7,106,21,57,37,88,52,30,5,0
2,110,10,49,27,88,46,45,16,0
6,111,10,54,37,113,43,19,5,0
20,108,32,57,37,88,49,40,12,3
30,110,42,53,46,88,51,28,5,0
6,111,12,54,37,94,44,21,5,0
12,110,23,54,39,88,50,27,5,0
2,115,10,54,32,88,46,31,9,0
20,109,28,54,39,88,46,32,9,3
8,108,19,54,37,84,49,28,6,0
2,110,11,54,19,103,47,66,26,0
2,110,10,54,20,83,47,63,25,0
6,108,10,54,37,93,42,19,5,0
9,105,9,54,38,87,38,15,5,0
6,110,12,54,36,60,45,24,6,0
5,107,13,54,36,88,46,24,6,0
15,114,18,54,40,88,42,19,5,0
10,106,14,54,39,96,42,18,5,0
9,110,17,54,38,97,46,23,5,0
14,113,39,54,40,92,62,40,5,0
14,111,19,54,39,80,44,23,6,0
20,110,15,54,5,70,32,106,53,3
3,114,35,54,36,90,70,46,5,0
20,107,20,54,42,88,38,16,5,0
10,112,9,47,38,88,37,15,6,0
20,108,19,54,42,84,37,15,6,0
22,111,15,56,43,88,31,8,5,0
6,111,14,55,37,99,45,22,5,0
18,110,16,54,41,67,36,15,6,0
45,107,17,54,4,88,13,111,67,4
13,106,19,52,39,85,45,23,6,0
20,110,29,54,38,66,47,35,11,3
2,110,9,52,31,83,45,33,11,0
2,110,9,57,32,94,46,31,9,0
50,110,22,54,22,73,12,69,46,4
21,110,11,54,31,116,28,35,20,3
4,114,12,54,36,88,45,23,5,0
8,110,16,54,38,108,46,22,5,0
8,110,16,54,38,114,45,22,5,0
23,108,14,59,43,88,29,7,5,0
13,115,15,53,39,88,40,18,6,0
21,110,28,54,39,111,46,32,10,3
4,110,14,52,36,86,49,26,5,0
2,110,38,56,28,88,74,70,14,0
20,110,15,60,15,64,32,80,40,3
2,110,10,52,34,14,47,27,6,0
20,110,28,54,41,85,46,27,7,3
18,106,19,54,42,88,38,15,5,0
21,110,28,56,38,100,46,34,11,3
49,119,22,54,23,79,13,67,44,4
46,110,18,55,11,88,12,94,58,4
14,115,16,54,39,87,40,20,6,0
17,110,16,52,40,58,38,17,6,0
50,110,21,1,21,88,11,71,47,4
40,102,12,43,5,94,12,103,63,4
20,110,31,54,37,73,48,40,12,3
7,107,41,51,37,88,72,50,6,0
21,110,30,54,40,106,47,31,8,3
44,104,16,51,8,253,12,100,61,4
2,110,38,49,34,88,74,54,7,0
2,110,14,59,25,88,51,54,18,0
2,110,36,50,31,88,72,60,11,0
20,110,12,54,28,88,29,44,24,3
2,110,12,61,35,71,48,26,6,0
17,109,10,50,41,88,32,9,5,0
45,110,17,55,10,88,12,95,59,4
15,110,19,57,40,88,42,20,5,0
20,110,29,52,36,84,47,40,13,3
20,109,13,51,29,81,31,42,22,3
2,110,12,54,29,88,49,42,13,0
8,110,12,55,37,84,41,20,6,0
8,108,22,54,37,77,52,31,6,0
10,113,19,55,38,88,48,25,5,0
11,111,10,51,39,88,37,13,5,0
14,107,20,54,39,69,44,24,6,0
21,110,14,57,18,88,31,72,37,3
2,109,9,54,32,82,46,31,9,0
21,109,30,54,40,96,47,31,8,3
15,106,40,54,40,88,63,41,5,0
11,110,12,54,38,64,39,18,6,0
13,110,16,54,39,82,41,20,6,0
42,110,14,54,5,88,12,106,64,4
8,110,9,54,37,88,39,18,6,0
10,112,13,59,38,88,41,19,5,0
2,110,16,53,19,77,52,71,26,0
47,110,19,53,5,98,12,111,67,4
3,113,14,54,35,78,49,27,6,0
2,110,8,54,34,81,44,24,6,0
6,111,35,54,37,89,67,43,5,0
21,110,14,54,43,109,31,7,5,0
8,110,19,50,37,74,48,27,6,0
5,114,30,54,36,88,62,41,6,0
14,110,43,52,39,82,67,47,6,0
2,112,10,54,20,88,45,62,25,0
18,106,20,54,42,91,40,16,5,0
12,107,14,54,39,88,40,17,5,0
10,114,23,54,38,88,51,29,5,0
7,111,14,54,37,88,46,23,5,0
10,114,14,54,39,121,42,18,5,0
15,109,16,56,40,88,39,16,5,0
45,110,17,54,11,93,12,93,58,4
18,110,19,54,42,102,39,15,5,0
2,113,13,54,34,92,49,29,7,0
20,110,12,54,28,61,29,44,24,3
3,112,9,54,36,108,44,20,5,0
8,110,13,54,37,87,43,22,6,0
18,111,19,54,42,88,38,15,5,0
16,113,11,54,41,105,33,9,5,0
8,110,18,54,37,82,48,27,6,0
6,110,12,54,37,97,44,20,5,0
2,110,26,54,25,81,62,66,19,0
11,111,9,54,38,69,36,15,6,0
13,109,21,48,39,79,45,24,6,0
2,110,9,70,30,88,45,36,12,0
2,110,10,49,33,98,46,29,8,0
14,111,13,54,40,105,37,14,5,0
17,110,17,62,41,88,38,15,5,0
2,109,39,53,35,86,75,52,5,0
17,108,12,54,41,88,33,10,5,0
2,110,30,54,31,93,66,54,11,0
50,109,21,54,23,88,11,66,45,4
2,110,13,54,26,104,49,50,17,0
2,114,14,54,35,88,50,27,5,0
21,112,19,62,43,97,37,13,5,0
8,110,16,55,38,113,46,22,5,0
21,110,12,54,43,88,28,5,5,0
21,110,28,54,37,111,46,37,12,3
21,110,14,53,42,62,31,10,6,0
10,110,19,51,38,88,47,25,5,0
10,110,14,54,38,92,42,20,6,0
20,110,10,54,10,67,28,89,47,3
18,109,23,54,41,69,43,22,6,0
2,110,27,54,24,79,63,69,20,0
9,112,9,54,38,98,38,15,5,0
20,110,16,54,10,79,33,94,47,3
20,110,25,54,20,83,42,77,34,3
21,111,30,48,41,88,47,29,7,3
16,109,20,54,40,83,42,21,6,0
10,111,21,54,39,119,49,25,5,0
2,110,13,58,29,88,49,42,13,0
12,110,21,62,39,88,47,24,5,0
65,110,41,61,48,88,9,21,23,4
6,110,21,53,36,84,54,33,6,0
20,110,22,54,42,88,40,18,5,0
14,110,14,54,40,106,39,15,5,0
16,110,10,54,41,108,32,8,5,0
10,109,16,51,39,96,43,19,5,0
20,110,28,54,41,75,46,27,7,3
2,110,8,53,32,85,44,29,9,0
2,105,9,54,36,100,45,20,5,0
50,110,22,54,22,74,12,69,46,4
14,109,16,54,39,79,40,19,6,0
6,110,19,54,37,95,51,27,5,0
6,110,15,53,36,86,47,26,6,0
21,111,10,52,38,88,28,17,11,3
3,114,39,54,35,73,74,52,6,0
4,110,10,48,36,88,44,21,5,0
9,110,22,54,37,58,51,31,6,0
6,110,16,54,37,106,47,24,5,0
20,112,21,54,42,88,40,17,5,0
10,111,9,51,38,88,37,15,5,0
6,110,30,54,36,67,62,42,6,0
11,110,19,44,39,88,46,23,5,0
20,110,12,54,26,102,29,49,26,3
22,50,21,54,24,88,38,64,29,2
12,106,15,54,39,88,40,18,5,0
2,110,15,54,34,95,51,31,6,0
21,110,29,60,37,88,46,38,12,3
20,111,21,56,42,88,38,16,6,0
39,119,11,59,4,87,12,105,64,4
8,109,10,54,37,75,40,18,6,0
14,110,39,47,39,75,64,43,6,0
13,108,19,54,39,86,44,23,6,0
8,110,16,54,38,109,46,22,5,0
20,109,30,50,39,88,48,34,9,3
8,110,22,54,38,111,52,28,5,0
2,110,13,54,27,78,49,48,16,0
21,108,12,54,31,73,29,36,20,3
63,115,39,47,48,88,9,19,23,4
2,110,39,54,30,82,75,66,12,0
46,108,19,52,5,88,12,110,66,4
11,110,19,59,39,100,46,22,5,0
2,110,11,59,27,78,48,46,16,0
8,110,10,54,38,113,40,16,5,0
12,51,19,54,39,88,45,22,5,0
6,108,16,54,36,71,48,27,6,0
7,111,26,54,37,88,57,35,6,0
9,110,19,54,37,68,48,27,6,0
16,110,11,53,40,84,33,12,6,0
20,110,26,54,40,87,43,27,8,3
20,109,31,51,39,88,48,34,9,3
8,110,18,53,37,64,48,27,6,0
2,110,39,54,30,80,75,66,12,0
18,112,12,54,42,90,31,7,5,0
21,108,30,54,39,100,47,34,10,3
21,110,29,51,40,82,46,30,8,3
21,110,30,55,40,87,47,31,8,3
8,110,10,54,37,74,40,18,6,0
14,110,16,54,40,104,40,16,5,0
2,110,16,54,25,83,52,55,18,0
16,111,14,54,40,79,36,15,6,0
1,108,16,60,35,88,52,29,5,0
6,108,9,54,37,103,41,18,5,0
9,110,17,52,38,101,47,24,5,0
21,109,12,61,19,88,29,67,36,3
4,113,14,60,36,88,48,26,5,0
2,110,10,56,31,75,47,35,10,0
16,113,19,54,40,88,42,20,6,0
10,110,21,54,38,88,49,27,5,0
20,110,28,53,37,95,46,37,12,3
21,111,32,54,40,91,48,32,9,3
8,110,22,53,37,87,52,31,6,0
9,115,12,54,38,109,41,18,5,0
14,105,10,54,40,95,34,11,5,0
2,110,14,54,29,81,50,43,13,0
2,110,9,52,31,88,45,33,11,0
8,110,12,54,37,81,41,20,6,0
8,114,16,54,37,88,45,24,6,0
36,80,40,54,44,71,42,30,11,2
8,110,22,61,37,88,52,31,6,0
11,110,19,57,39,89,46,22,5,0
4,110,9,62,36,88,44,20,5,0
21,109,28,54,37,88,46,37,12,3
17,105,17,54,42,117,37,13,5,0
2,110,12,54,31,69,48,37,11,0
2,110,39,51,35,88,75,53,6,0
50,110,21,54,23,103,11,66,45,4
14,111,15,54,39,82,39,18,6,0
18,115,16,54,41,79,36,14,6,0
2,110,15,59,35,88,51,29,5,0
15,109,19,54,40,88,42,20,6,0
4,110,12,54,36,87,46,23,5,0
10,115,17,54,38,88,45,23,5,0
21,111,21,54,43,117,38,14,5,0
15,109,19,52,40,88,41,20,6,0
20,110,10,54,24,61,28,53,29,3
12,107,14,54,39,88,41,18,5,0
2,110,9,54,31,78,45,33,10,0
2,110,27,60,26,88,63,64,17,0
2,110,9,54,36,109,44,20,5,0
21,110,14,54,17,74,31,74,38,3
25,107,42,51,44,88,55,33,5,0
10,110,16,55,38,78,43,22,6,0
7,110,16,62,37,88,47,25,6,0
8,108,41,54,37,74,70,49,6,0
2,110,12,58,25,78,48,52,18,0
9,115,9,54,38,99,38,15,5,0
21,114,28,54,37,88,45,37,12,3
16,110,19,54,41,99,41,17,5,0
21,108,30,54,38,88,47,36,11,3
10,99,14,54,38,88,42,20,6,0
2,110,9,54,32,67,45,31,9,0
9,112,16,54,38,90,44,22,5,0
20,110,10,54,22,81,28,58,31,3
20,110,31,52,39,84,48,34,9,3
47,110,19,54,17,92,11,79,51,4
11,114,21,54,39,94,48,24,5,0
2,110,12,54,30,86,48,38,12,0
18,110,35,54,41,58,55,34,6,0
21,110,14,54,19,102,31,69,36,3
2,110,29,54,34,88,65,45,7,0
2,110,37,54,27,82,73,71,16,0
45,110,17,55,4,68,13,111,67,4
13,114,10,54,39,88,36,14,6,0
15,107,16,54,40,88,40,17,5,0
43,110,15,56,5,88,12,106,65,4
2,110,13,54,27,73,49,48,16,0
14,110,19,54,39,62,43,22,6,0
2,110,14,54,27,94,50,48,16,0
11,110,19,61,39,88,47,23,5,0
21,113,31,54,39,93,48,34,10,3
2,110,10,54,28,78,46,42,14,0
3,110,23,55,24,94,58,65,20,0
21,110,10,54,28,109,28,42,24,3
21,108,28,54,42,88,46,24,6,0
9,110,12,54,37,66,41,20,6,0
21,112,31,54,39,104,48,34,10,3
11,110,14,54,38,68,41,20,6,0
13,107,21,54,39,88,46,25,6,0
21,111,14,54,18,95,31,71,37,3
17,108,19,54,41,88,40,17,5,0
14,109,19,49,40,81,43,20,5,0
6,110,14,54,36,59,45,25,6,0
2,110,11,47,23,88,47,56,21,0
11,110,24,60,39,88,51,27,5,0
13,110,21,56,39,88,45,24,6,0
8,110,19,53,37,85,49,28,6,0
14,109,12,54,39,77,37,16,6,0
16,109,14,54,40,83,36,15,6,0
10,106,11,54,38,68,39,17,6,0
2,110,9,54,35,113,46,23,5,0
21,111,19,54,43,100,37,13,5,0
2,110,12,54,24,115,48,54,20,0
20,108,9,54,14,69,27,77,42,3
10,110,12,54,38,69,39,18,6,0
2,110,12,54,22,62,48,59,22,0
20,110,29,54,41,104,47,27,7,3
20,110,15,54,7,98,32,101,51,3
62,109,38,54,49,91,9,16,21,4
50,100,22,54,24,88,12,64,44,4
20,110,15,54,5,107,32,106,53,3
2,110,26,54,26,79,61,63,17,0
20,108,13,54,19,88,31,68,35,3
9,111,15,54,38,109,44,21,5,0
10,110,12,53,38,78,39,18,6,0
17,108,23,53,41,87,43,21,5,0
9,113,18,54,38,89,47,24,5,0
6,114,13,54,36,88,45,24,6,0
2,110,11,54,23,103,48,56,21,0
9,113,16,54,38,98,45,22,5,0
6,110,15,54,37,98,47,24,5,0
12,110,21,51,39,88,46,24,5,0
2,110,10,54,33,84,46,29,8,0
10,110,21,54,38,86,48,27,6,0
2,110,10,54,18,58,47,68,27,0
2,105,12,54,35,88,48,26,5,0
10,107,14,55,39,99,42,18,5,0
18,110,14,54,42,98,34,9,5,0
5,110,11,52,36,88,44,22,6,0
2,110,29,54,34,91,65,45,7,0
10,110,23,54,38,63,50,29,6,0
4,109,8,54,36,88,42,19,5,0
21,110,24,54,42,78,41,20,6,0
9,111,40,54,38,93,69,46,5,0
8,108,20,53,37,69,50,29,6,0
8,109,14,54,38,109,43,20,5,0
2,108,14,54,36,95,50,26,5,0
9,110,10,54,37,70,40,19,6,0
43,110,14,54,5,234,12,106,65,4
2,110,38,49,28,88,74,70,14,0
63,116,39,56,48,88,9,19,22,4
20,110,10,54,10,74,28,89,47,3
3,110,23,55,24,93,58,65,20,0
21,110,9,48,14,88,26,77,42,3
2,110,12,48,21,88,48,62,23,0
2,110,9,54,32,76,45,30,9,0
2,110,27,54,25,87,63,67,18,0
10,112,20,54,38,88,48,26,6,0
2,110,17,55,33,89,53,36,8,0
2,108,12,54,32,88,48,34,9,0
2,110,14,54,26,105,51,51,17,0
10,110,21,49,38,88,49,27,5,0
11,114,41,54,39,105,68,44,5,0
2,110,11,54,20,90,47,64,25,0
17,111,24,54,41,88,44,22,5,0
19,111,10,54,42,88,30,6,5,0
23,109,17,54,43,88,31,10,6,0
62,113,39,58,49,94,9,16,21,4
16,110,17,54,40,69,39,18,6,0
10,108,23,54,38,88,51,29,5,0
20,110,28,54,37,92,46,37,12,3
4,105,16,54,36,88,51,27,5,0
20,110,26,53,40,86,43,27,8,3
2,110,8,54,31,79,44,32,10,0
2,110,10,55,30,119,46,37,12,0
11,115,17,54,39,90,44,20,5,0
2,110,12,54,35,119,47,26,6,0
4,106,9,54,36,88,44,20,5,0
12,105,12,54,39,88,38,16,5,0
20,109,12,50,28,79,29,44,24,3
10,110,10,54,38,86,37,16,6,0
7,110,19,50,37,88,51,28,5,0
5,110,19,54,36,88,52,31,6,0
14,110,16,53,40,108,40,17,5,0
21,110,29,58,38,88,46,35,11,3
47,110,18,54,18,116,11,76,50,4
17,108,17,54,41,88,37,15,5,0
20,109,29,54,42,87,47,25,6,0
20,109,31,55,41,73,48,29,7,3
50,110,22,54,23,119,12,67,45,4
2,110,14,49,29,89,50,44,13,0
14,109,40,54,39,64,64,43,6,0
6,109,41,54,36,62,73,52,6,0
3,111,10,54,35,61,46,24,6,0
10,110,10,54,38,83,37,16,6,0
6,110,16,57,36,82,48,27,6,0
20,109,28,54,40,103,46,29,8,3
21,110,19,55,43,96,37,13,5,0
14,110,16,54,39,58,40,20,6,0
20,109,31,54,38,87,48,37,11,3
21,110,12,53,31,85,29,36,20,3
22,110,14,54,43,87,30,7,5,0
22,105,24,54,43,88,40,17,5,0
20,110,12,54,25,97,29,51,28,3
2,109,33,48,32,88,69,54,9,0
2,110,13,54,30,108,49,40,12,0
9,111,28,54,37,74,58,37,6,0
17,112,12,51,41,88,34,11,5,0
4,110,13,52,36,84,47,24,5,0
20,114,10,54,32,88,28,32,19,3
51,115,22,54,22,88,11,69,47,4
2,112,10,54,11,66,46,86,36,0
44,111,16,54,9,88,12,97,60,4
15,110,19,48,40,88,42,20,5,0
9,111,28,54,38,98,58,34,5,0
2,110,37,54,31,108,72,61,11,0
14,110,10,54,39,77,35,14,6,0
11,110,13,54,39,96,40,17,5,0
2,110,35,52,35,88,70,49,6,0
24,110,41,51,44,105,55,31,5,0
20,110,11,54,23,74,29,56,30,3
18,110,20,57,41,67,40,18,6,0
9,110,19,54,38,113,49,25,5,0
9,115,9,54,37,73,38,17,6,0
2,110,10,48,33,103,46,29,8,0
8,110,11,54,37,82,41,20,6,0
8,107,10,55,37,74,40,19,6,0
18,109,14,54,42,105,34,10,5,0
2,110,9,57,30,88,46,36,12,0
16,108,16,54,40,79,38,16,6,0
2,110,13,54,27,81,49,48,16,0
2,110,9,54,29,84,45,38,13,0
11,112,20,54,39,98,47,24,5,0
9,110,12,50,38,90,42,18,5,0
9,112,19,54,37,58,48,28,6,0
12,111,19,51,39,88,45,22,5,0
4,114,26,51,36,88,60,38,5,0
20,110,10,54,20,74,27,62,34,3
20,110,10,54,17,67,27,70,38,3
19,110,17,54,42,88,37,13,5,0
2,110,9,55,32,86,45,31,9,0
8,109,19,55,37,74,49,28,6,0
2,110,42,48,32,88,78,64,9,0
2,110,14,52,35,71,49,27,6,0
10,110,13,55,39,113,41,17,5,0
18,110,17,54,42,95,38,13,5,0
11,113,39,54,39,88,66,43,5,0
2,110,9,54,29,79,46,38,13,0
21,110,13,54,20,70,30,66,34,3
21,113,30,54,36,88,47,41,14,3
21,111,16,54,43,100,33,9,5,0
16,111,19,54,41,98,41,17,5,0
2,110,11,54,25,75,47,51,18,0
21,109,13,49,29,69,30,42,23,3
2,110,8,54,33,99,44,27,8,0
49,111,20,55,19,88,11,75,49,4
20,110,26,54,40,79,44,27,8,3
10,109,16,50,38,76,43,22,6,0
31,112,46,54,47,99,52,28,5,0
9,110,19,54,38,101,49,25,5,0
3,110,16,54,36,101,51,27,5,0
2,110,38,49,29,85,74,67,13,0
2,110,9,54,32,105,45,31,9,0
20,113,10,54,32,88,28,31,18,3
20,110,10,54,27,73,28,45,25,3
22,110,19,55,43,88,35,12,5,0
19,115,19,53,42,88,38,15,5,0
20,110,25,54,19,106,42,80,35,3
2,109,16,54,35,88,52,30,5,0
20,110,25,54,34,90,43,42,16,3
17,105,23,54,41,88,44,21,5,0
21,112,15,54,42,67,32,11,6,0
16,110,13,54,41,94,35,11,5,0
9,109,12,54,38,98,41,18,5,0
2,110,13,54,25,93,49,53,18,0
20,110,28,54,34,86,46,45,16,3
5,110,12,57,36,88,45,23,6,0
10,110,13,54,39,118,41,17,5,0
2,110,12,54,32,73,48,33,9,0
11,110,11,54,38,59,38,17,6,0
20,110,10,54,24,71,28,53,29,3
2,110,14,54,31,84,50,38,10,0
21,110,28,48,41,88,46,27,7,3
8,108,9,54,37,74,39,18,6,0
20,110,26,54,28,72,44,58,24,3
17,110,21,54,41,84,41,19,5,0
21,110,10,54,14,106,27,78,42,3
23,114,15,54,43,88,30,8,5,0
48,110,19,54,19,87,12,75,49,4
5,107,17,54,36,88,51,29,6,0
21,110,12,62,26,80,29,49,26,3
2,110,39,55,31,88,74,63,11,0
16,115,19,54,40,75,41,20,6,0
18,109,15,54,42,89,35,11,5,0
6,111,21,51,36,88,54,33,6,0
6,110,14,54,36,67,45,25,6,0
2,110,10,54,25,89,46,49,18,0
24,111,19,57,43,81,34,13,6,0
21,109,30,54,38,112,47,36,11,3
15,112,15,54,40,88,38,16,6,0
2,113,10,54,12,104,46,84,35,0
22,107,25,55,43,88,41,18,5,0
44,110,16,54,8,80,12,100,61,4
21,110,25,49,39,88,42,29,10,3
9,110,16,54,37,74,46,25,6,0
7,108,19,47,37,78,50,28,6,0
21,110,10,54,14,82,27,78,42,3
51,112,22,54,24,93,11,64,44,4
2,110,10,54,29,83,46,39,13,0
2,110,12,48,23,88,48,57,21,0
2,110,12,54,24,91,48,54,19,0
45,110,17,54,7,87,12,103,63,4
21,110,25,55,20,88,42,78,34,3
16,110,15,54,41,93,37,13,5,0
21,110,10,55,27,88,28,45,25,3
