col1,col2,col3,col4,col5,col6,col7,col8,col9,target
2,110,10,54,12,72,47,84,35,0
50,110,21,60,21,88,11,71,47,4
2,110,11,54,32,61,47,33,9,0
2,110,30,54,35,92,66,44,5,0
10,108,19,47,38,61,46,25,6,0
18,113,19,54,42,88,38,15,5,0
4,110,40,51,36,88,74,51,5,0
12,108,19,54,39,88,45,23,5,0
21,110,29,54,38,91,46,35,11,3
20,113,24,56,42,88,42,20,5,0
12,112,11,52,39,88,37,15,5,0
2,110,11,48,29,88,48,40,13,0
21,108,30,54,39,101,47,34,10,3
7,108,17,54,37,88,49,26,5,0
12,112,19,54,39,88,44,22,5,0
2,110,10,54,35,68,45,24,6,0
2,115,33,54,35,88,70,47,5,0
47,110,19,53,5,95,12,111,67,4
19,113,22,55,42,88,41,18,5,0
14,112,14,54,40,113,39,15,5,0
2,106,23,54,30,96,59,49,12,0
2,110,11,54,20,90,48,64,25,0
21,110,14,54,19,109,31,69,36,3
8,107,14,54,37,88,44,22,6,0
20,110,10,54,25,69,27,49,28,3
2,110,13,54,32,73,49,35,9,0
8,113,11,59,37,88,41,20,6,0
6,110,15,54,37,110,47,24,5,0
20,110,29,54,41,96,47,27,7,3
29,56,21,54,24,88,30,64,33,2
2,110,9,59,32,98,46,31,9,0
2,110,9,55,31,103,45,33,11,0
2,110,11,54,23,89,47,56,21,0
21,115,31,54,38,110,48,37,11,3
6,110,9,54,37,103,41,17,5,0
21,110,11,51,43,102,28,4,5,0
2,110,15,54,25,101,51,55,18,0
8,114,40,54,37,88,70,49,6,0
63,109,39,52,49,89,9,16,21,4
14,110,40,54,40,98,64,41,5,0
21,111,25,54,43,100,42,18,5,0
20,109,26,55,39,88,43,29,9,3
2,110,10,54,29,109,47,40,13,0
2,110,9,54,29,89,46,38,13,0
14,110,14,54,40,83,38,15,5,0
9,110,14,51,38,93,43,20,5,0
14,110,16,54,39,87,40,20,6,0
19,112,21,54,42,88,40,16,5,0
18,111,20,54,42,108,40,16,5,0
5,109,9,54,36,88,41,20,6,0
15,108,11,55,40,88,34,12,6,0
14,109,17,54,40,95,42,18,5,0
21,110,11,57,25,92,28,51,28,3
8,110,12,54,38,102,42,18,5,0
21,110,29,50,40,82,46,30,8,3
14,109,19,50,40,83,43,20,5,0
10,69,24,54,22,88,52,71,26,2
14,107,18,54,39,62,42,22,6,0
46,110,17,53,14,102,12,86,54,4
11,109,19,53,38,58,47,25,6,0
2,110,37,56,31,103,73,61,11,0
7,110,19,49,37,88,49,27,6,0
18,112,21,54,41,76,41,19,6,0
2,110,10,54,34,92,46,27,7,0
4,111,26,51,36,88,61,38,5,0
9,110,14,56,37,71,43,22,6,0
21,110,29,52,41,65,46,27,7,3
20,109,26,48,25,71,43,65,28,3
16,110,41,60,40,88,63,41,6,0
2,110,12,54,24,110,48,54,19,0
14,110,18,54,39,62,42,22,6,0
2,110,14,54,25,81,51,54,18,0
2,110,37,52,32,97,73,58,9,0
9,110,10,61,38,88,39,16,5,0
10,110,15,54,38,70,43,21,6,0
20,115,26,54,42,88,43,22,6,0
2,110,7,54,31,81,44,31,10,0
10,110,21,53,39,109,48,24,5,0
23,105,17,54,43,88,32,10,5,0
2,106,9,54,35,88,45,23,5,0
20,110,30,55,39,71,47,33,9,3
2,110,12,54,28,87,49,44,14,0
15,110,17,54,40,88,41,18,5,0
9,114,21,59,38,90,50,27,5,0
8,110,12,54,37,88,42,21,6,0
13,109,28,54,39,81,53,32,6,0
10,109,9,54,38,76,37,15,6,0
2,110,11,54,28,81,48,43,14,0
21,110,25,54,43,96,42,18,5,0
20,110,11,54,22,106,29,58,31,3
2,110,10,54,31,93,47,35,10,0
9,108,12,54,37,65,41,20,6,0
21,110,30,61,41,85,47,28,7,3
4,104,23,55,23,88,58,68,22,0
2,105,33,54,34,88,70,50,6,0
20,110,14,54,12,76,32,88,44,3
2,110,11,55,22,88,47,58,22,0
2,110,11,58,26,88,48,48,17,0
8,110,11,54,38,108,41,17,5,0
20,110,10,54,10,64,27,88,47,3
2,110,10,54,26,82,46,47,17,0
8,111,10,53,37,88,41,19,6,0
10,110,12,54,38,67,39,18,6,0
21,110,10,54,12,98,27,83,45,3
14,111,20,54,40,115,44,21,5,0
10,110,23,54,38,70,50,29,6,0
20,110,11,53,37,82,29,20,12,3
20,108,16,54,42,85,34,12,6,0
21,110,20,54,42,75,37,16,6,0
10,114,19,54,39,119,46,22,5,0
3,115,30,54,36,88,64,41,5,0
13,110,14,54,40,105,38,15,5,0
9,110,16,54,38,89,46,22,5,0
18,113,13,54,41,88,33,11,6,0
20,110,10,54,29,109,28,40,22,3
2,0,10,54,29,87,46,39,13,6
21,110,29,54,40,80,46,30,8,3
2,110,14,55,36,118,49,25,5,0
3,112,39,54,36,114,74,50,5,0
2,110,17,56,33,89,53,36,8,0
9,110,15,54,37,70,44,24,6,0
6,110,14,53,36,86,46,25,6,0
8,115,9,54,37,88,38,17,6,0
2,110,13,60,26,114,49,50,17,0
46,110,17,54,14,88,11,86,55,4
20,110,10,54,16,77,27,73,39,3
17,107,16,54,41,84,37,15,5,0
2,110,9,54,31,81,45,33,10,0
9,115,13,54,37,65,42,22,6,0
9,110,9,54,38,95,38,15,5,0
21,110,10,54,19,69,27,65,36,3
20,110,29,54,37,88,47,38,12,3
44,110,17,54,7,21,12,103,63,4
2,110,9,51,35,88,46,23,5,0
20,112,10,54,31,87,28,35,20,3
4,110,9,52,36,88,44,20,5,0
2,110,9,54,30,81,45,36,12,0
6,110,12,54,36,66,44,24,6,0
40,115,12,55,4,88,12,106,64,4
8,105,12,54,38,108,41,18,5,0
2,110,10,57,36,109,45,21,5,0
2,110,9,51,33,81,45,28,8,0
11,105,11,52,39,88,38,15,5,0
63,107,40,54,49,88,9,18,22,4
33,110,45,56,47,88,50,28,5,0
6,110,18,54,36,93,50,29,6,0
12,106,9,54,39,88,35,13,5,0
17,113,20,55,41,88,41,18,5,0
2,110,14,54,35,75,49,27,6,0
13,110,14,62,39,88,38,17,6,0
12,110,17,55,39,88,44,21,5,0
44,110,16,53,8,87,12,100,61,4
18,108,21,54,42,102,41,16,5,0
10,106,21,55,39,96,49,25,5,0
20,108,31,55,36,78,48,42,13,3
17,112,19,52,41,88,39,17,5,0
16,113,19,54,41,101,41,17,5,0
8,109,19,54,37,66,48,27,6,0
10,114,15,54,38,88,43,21,5,0
47,110,19,54,16,65,11,82,53,4
18,110,17,54,41,73,37,15,6,0
20,110,15,61,15,88,32,80,40,3
22,110,14,56,43,88,30,7,5,0
16,110,19,54,40,85,41,20,6,0
20,110,14,53,42,86,32,10,5,0
21,109,19,54,43,94,37,13,5,0
18,110,35,54,42,112,55,31,5,0
16,110,15,54,40,82,37,16,6,0
2,110,37,54,31,60,73,61,11,0
11,110,12,54,39,92,40,16,5,0
2,110,33,54,35,92,70,47,5,0
36,104,8,50,4,63,12,102,62,4
19,115,21,54,42,88,40,16,5,0
7,114,41,55,37,88,72,50,5,0
2,110,16,54,21,59,52,66,23,0
2,110,10,54,22,71,46,57,22,0
2,108,10,54,21,112,46,60,23,0
44,115,16,54,10,88,12,95,59,4
6,111,19,56,36,68,51,31,6,0
49,105,20,54,21,88,11,70,47,4
14,110,15,54,40,96,39,16,5,0
14,110,21,52,39,76,46,25,6,0
14,110,40,54,40,94,64,41,5,0
9,110,10,54,37,64,39,18,6,0
5,110,8,48,36,88,41,19,6,0
46,109,18,54,11,88,12,94,58,4
3,110,9,54,36,92,44,20,5,0
4,106,19,62,36,88,53,31,5,0
10,110,7,52,38,88,35,13,6,0
12,111,26,54,39,88,52,30,5,0
8,110,16,54,38,98,45,22,5,0
2,110,9,54,32,119,45,31,9,0
16,110,20,54,40,79,42,21,6,0
9,110,20,50,38,91,49,26,5,0
21,110,30,54,38,79,47,36,11,3
11,113,12,54,39,92,40,16,5,0
11,111,14,55,39,99,41,17,5,0
2,110,9,52,35,112,46,23,5,0
2,110,9,57,30,108,45,36,12,0
2,110,10,54,27,85,47,45,16,0
21,110,11,62,27,88,28,46,25,3
2,110,39,54,34,73,75,55,7,0
14,112,14,54,39,71,38,17,6,0
21,110,11,54,38,111,28,17,11,3
2,110,16,57,21,88,52,66,23,0
6,110,18,54,36,73,50,29,6,0
17,109,21,54,41,87,42,20,5,0
10,112,25,53,38,88,54,31,5,0
11,111,40,47,39,92,67,43,5,0
15,110,21,56,40,88,44,22,5,0
20,110,26,54,21,72,44,76,33,3
21,110,11,54,31,109,28,35,20,3
9,106,19,54,38,91,49,25,5,0
2,110,11,54,24,81,48,53,19,0
10,110,41,54,38,87,68,47,6,0
2,110,32,54,33,91,67,51,8,0
12,111,17,47,39,88,43,21,5,0
18,110,17,54,41,88,37,15,6,0
14,112,18,54,40,89,42,19,5,0
2,110,9,51,33,102,45,28,8,0
49,105,21,54,23,88,12,66,45,4
2,110,16,53,33,85,52,35,8,0
9,110,19,48,38,98,48,25,5,0
21,110,11,54,26,82,28,48,26,3
14,110,14,54,40,87,38,15,5,0
11,105,10,50,39,88,37,13,5,0
11,110,18,54,38,60,45,24,6,0
2,110,23,54,34,92,59,40,7,0
2,110,9,59,36,89,45,20,5,0
13,110,19,55,39,88,44,23,6,0
11,110,11,52,39,89,38,15,5,0
3,113,26,51,36,89,61,38,5,0
18,110,14,54,42,160,33,9,5,0
20,110,26,54,26,85,44,64,26,3
11,107,12,54,39,88,39,15,5,0
10,109,20,54,39,92,48,24,5,0
21,110,11,53,24,85,28,53,29,3
8,109,21,54,38,98,51,27,5,0
2,110,31,54,33,86,67,50,8,0
8,110,18,54,38,109,48,24,5,0
14,112,18,54,39,77,42,22,6,0
2,110,37,54,31,92,72,61,11,0
5,105,19,54,36,88,52,31,6,0
10,114,17,54,38,88,46,24,6,0
13,110,17,53,39,88,42,20,6,0
45,114,17,54,7,100,12,104,63,4
2,110,9,49,34,88,45,25,6,0
17,110,14,57,41,88,35,13,5,0
48,112,19,53,18,88,11,77,50,4
2,110,10,52,35,106,46,24,5,0
2,110,9,54,32,77,45,31,9,0
2,110,26,54,32,88,62,48,9,0
2,110,14,54,25,113,50,53,18,0
20,110,11,54,28,114,29,43,24,3
2,110,9,54,32,78,46,31,9,0
7,107,14,54,37,88,45,22,5,0
2,109,14,53,36,89,49,25,5,0
2,110,36,54,30,66,72,63,12,0
2,108,10,54,20,88,46,62,25,0
20,110,10,54,33,59,28,29,17,3
20,110,14,54,43,113,32,7,5,0
20,109,25,51,30,81,43,52,21,3
16,106,42,54,41,88,64,40,5,0
20,107,28,54,38,110,46,34,11,3
8,110,14,57,37,88,43,22,6,0
2,110,12,53,31,95,49,37,10,0
6,110,19,54,36,67,52,31,6,0
6,106,8,54,37,88,40,17,5,0
11,113,41,54,39,102,68,44,5,0
20,110,28,54,40,72,46,29,8,3
21,113,31,54,40,87,48,32,8,3
2,110,10,54,26,116,46,47,17,0
16,109,23,54,40,71,45,24,6,0
7,110,30,54,37,88,62,39,5,0
20,110,25,54,20,103,42,77,34,3
16,115,13,54,40,88,35,14,6,0
11,114,19,54,39,88,46,23,5,0
8,110,41,54,37,81,71,50,6,0
62,109,38,54,49,95,9,16,21,4
2,110,13,58,31,88,49,37,10,0
21,115,28,54,42,88,45,24,6,0
21,110,28,47,42,92,46,24,6,0
14,110,16,54,39,85,40,19,6,0
20,110,31,54,41,106,48,29,7,3
25,108,42,54,44,88,55,32,5,0
13,108,19,54,39,88,45,23,6,0
21,112,9,54,15,115,26,75,41,3
20,110,28,56,35,73,46,42,15,3
18,112,21,54,41,84,41,19,6,0
4,110,12,52,36,84,47,24,5,0
46,110,17,54,13,92,12,88,56,4
2,110,9,51,32,75,45,30,9,0
21,110,30,54,39,98,47,33,10,3
2,115,12,54,31,88,48,36,11,0
21,111,19,54,43,94,36,13,5,0
2,110,12,54,29,69,48,41,13,0
10,113,20,54,38,87,48,26,6,0
8,109,16,54,37,84,46,25,6,0
6,109,30,51,36,80,62,41,6,0
20,113,16,54,42,88,33,11,6,0
2,110,16,54,33,63,53,35,8,0
3,115,38,54,36,89,73,49,5,0
11,112,16,54,39,96,43,19,5,0
2,110,10,53,29,86,46,39,13,0
7,110,14,54,37,122,45,23,5,0
20,110,25,54,25,88,43,65,28,3
20,110,11,53,22,83,29,58,31,3
15,111,19,54,40,88,42,20,5,0
15,110,20,53,40,87,43,21,5,0
14,115,16,53,40,94,39,16,5,0
21,110,29,62,38,100,46,35,11,3
10,110,15,54,38,85,43,21,6,0
17,115,19,53,41,88,40,17,5,0
5,109,10,59,36,88,42,21,6,0
11,106,16,54,39,88,43,20,5,0
2,110,37,54,28,110,73,69,14,0
18,113,14,54,42,115,34,10,5,0
11,110,13,54,39,101,40,17,5,0
2,110,13,54,24,101,49,55,19,0
13,107,16,54,39,88,41,20,6,0
17,108,18,54,41,88,39,16,5,0
14,108,17,54,40,89,41,18,5,0
6,110,13,54,37,113,45,22,5,0
6,109,11,54,36,71,43,22,6,0
6,110,11,62,36,77,43,22,6,0
7,110,12,50,37,88,43,21,5,0
8,110,14,54,38,105,44,20,5,0
2,110,28,53,27,95,64,62,16,0
13,109,16,54,39,88,41,20,6,0
5,110,16,50,36,88,49,27,6,0
2,110,14,54,33,92,51,33,8,0
7,105,19,56,37,88,51,28,5,0
20,110,28,54,40,86,46,29,8,3
3,110,10,54,35,65,46,24,6,0
2,110,8,50,34,88,44,24,6,0
6,110,12,53,37,103,44,20,5,0
20,110,10,54,11,118,27,86,46,3
49,110,21,54,20,72,11,73,49,4
6,110,17,52,37,85,49,26,5,0
2,110,28,52,24,64,64,70,20,0
21,110,11,54,37,75,28,20,12,3
2,110,10,54,34,87,47,27,6,0
2,110,10,54,32,89,46,31,9,0
9,113,12,54,38,88,41,18,5,0
13,110,14,54,40,114,38,15,5,0
21,110,12,52,31,84,29,36,20,3
2,110,30,54,31,82,66,54,11,0
10,107,15,52,39,100,43,18,5,0
21,112,14,56,19,105,31,69,36,3
2,110,9,58,32,103,46,31,9,0
2,110,9,54,36,110,45,20,5,0
10,112,12,51,38,88,41,18,5,0
2,106,33,54,35,88,70,47,5,0
62,110,39,54,48,62,9,19,22,4
6,108,39,54,36,81,71,50,6,0
8,110,21,50,37,88,51,30,6,0
13,110,11,56,39,88,36,15,6,0
24,110,19,54,43,77,34,13,6,0
2,110,15,54,36,104,51,26,5,0
21,110,30,54,43,96,46,23,5,0
2,110,27,54,34,89,63,44,7,0
20,110,10,58,32,88,28,32,18,3
4,109,9,54,36,88,43,20,5,0
10,110,23,54,38,88,51,29,6,0
20,110,28,51,42,88,46,24,6,0
20,110,31,51,36,88,48,42,13,3
16,110,13,54,40,66,35,14,6,0
21,110,10,52,30,88,27,37,21,3
9,110,8,49,37,75,37,17,6,0
8,110,19,53,37,84,49,28,6,0
2,110,12,57,30,88,48,39,12,0
11,108,18,46,39,110,45,22,5,0
21,110,14,54,17,101,31,75,38,3
3,110,25,54,29,88,60,54,14,0
18,111,19,53,42,90,38,15,5,0
11,114,10,54,38,66,38,17,6,0
20,110,29,62,41,87,47,27,7,3
11,111,41,54,39,94,68,44,5,0
21,110,10,54,14,98,27,78,42,3
63,115,39,54,48,88,9,19,22,4
2,110,39,65,31,84,75,63,11,0
6,110,12,57,36,87,45,24,6,0
8,110,14,57,37,82,43,22,6,0
10,113,28,54,38,88,57,34,5,0
21,110,28,54,38,109,46,34,11,3
50,110,21,54,22,88,11,69,46,4
20,110,29,54,40,101,47,30,8,3
11,110,11,54,39,96,38,15,5,0
2,110,7,54,33,105,43,26,8,0
21,110,14,54,15,102,31,80,41,3
2,110,9,54,36,106,45,20,5,0
21,111,13,55,29,86,30,42,23,3
17,110,12,54,42,113,32,7,5,0
2,110,40,54,33,94,76,59,8,0
9,110,16,54,37,66,46,25,6,0
15,109,19,49,40,88,42,20,5,0
17,109,15,54,41,87,35,13,5,0
16,114,15,54,41,106,37,13,5,0
2,110,10,54,34,68,46,26,7,0
2,110,11,53,21,68,47,61,23,0
7,109,16,54,37,88,46,24,6,0
6,110,14,57,36,81,46,25,6,0
8,110,19,54,37,78,49,28,6,0
13,112,21,53,39,88,45,24,6,0
2,110,10,54,12,103,47,84,35,0
21,110,19,54,43,91,36,13,5,0
21,110,16,54,43,107,33,9,5,0
2,110,9,54,31,85,46,33,10,0
12,110,19,56,39,88,46,23,5,0
16,108,15,60,40,59,37,16,6,0
63,115,39,55,48,88,9,19,22,4
21,109,30,52,40,85,47,31,8,3
10,110,17,50,38,88,46,24,5,0
2,110,10,53,35,38,47,24,5,0
2,110,37,54,31,86,72,61,11,0
21,110,15,55,16,102,32,78,39,3
14,110,11,58,40,88,35,12,5,0
2,110,12,54,24,110,48,54,20,0
31,114,46,54,47,104,52,28,5,0
11,110,9,52,39,88,36,13,5,0
14,110,20,54,40,106,44,21,5,0
2,110,12,56,22,88,48,59,22,0
20,110,10,47,26,77,28,48,26,3
13,114,10,54,39,88,35,14,6,0
11,107,19,54,39,88,46,23,5,0
9,110,20,54,37,61,49,29,6,0
6,111,11,54,37,88,43,20,5,0
7,112,14,54,37,88,45,23,6,0
2,111,42,62,31,88,77,66,11,0
2,110,37,54,31,90,72,61,11,0
2,110,39,47,32,87,75,60,9,0
17,110,19,54,42,109,39,15,5,0
2,110,10,54,30,109,46,37,12,0
21,109,28,54,39,93,46,32,10,3
46,113,17,54,15,86,11,82,53,4
14,110,12,54,40,110,36,13,5,0
12,109,14,55,39,88,39,17,5,0
20,110,10,54,9,78,28,91,48,3
7,114,23,55,37,88,54,32,5,0
21,115,30,54,40,88,46,31,9,3
46,110,17,57,16,108,12,80,52,4
66,110,42,54,49,96,9,19,23,4
2,110,37,51,31,58,73,61,11,0
11,110,21,54,39,91,49,25,5,0
20,113,15,54,42,88,33,11,5,0
20,110,28,55,37,84,46,37,12,3
20,109,12,54,42,86,29,7,6,0
2,110,14,54,26,83,50,51,17,0
20,105,9,38,21,88,27,59,33,3
18,114,12,54,42,96,31,7,5,0
16,110,21,54,40,88,43,22,6,0
18,114,36,55,41,85,56,34,6,0
2,110,10,54,26,86,47,48,17,0
20,107,29,58,41,88,47,27,7,3
20,110,28,55,37,67,46,37,12,3
2,110,12,54,33,84,49,31,8,0
2,110,14,54,31,61,50,38,10,0
14,110,39,54,40,106,63,40,5,0
20,110,28,54,38,69,46,34,11,3
2,110,15,56,35,88,51,29,5,0
5,114,19,54,36,88,53,31,6,0
6,107,16,54,37,102,48,24,5,0
6,107,41,54,36,67,73,52,6,0
11,112,11,54,38,61,38,17,6,0
8,108,9,54,37,76,39,18,6,0
6,109,9,54,37,103,41,18,5,0
4,110,12,57,36,88,45,23,5,0
9,110,13,47,38,89,42,19,5,0
2,110,19,56,35,88,56,33,5,0
21,110,12,54,27,98,29,46,25,3
21,110,28,54,42,72,46,24,6,0
2,110,8,54,30,85,44,35,12,0
2,110,15,56,20,100,51,68,25,0
16,110,15,54,41,102,37,13,5,0
63,110,40,54,49,88,9,18,22,4
2,110,12,54,22,94,48,59,22,0
10,108,21,54,38,88,49,27,5,0
11,110,11,54,39,95,38,15,5,0
46,110,17,54,15,79,12,83,53,4
2,110,11,54,18,62,48,69,27,0
10,110,19,56,38,81,47,25,6,0
2,110,14,59,33,88,50,33,8,0
7,105,41,54,37,88,72,50,5,0
45,112,17,59,10,88,12,95,59,4
20,110,11,54,23,118,29,56,30,3
6,110,19,54,36,66,52,31,6,0
10,109,20,54,39,90,48,24,5,0
8,110,14,53,38,113,43,20,5,0
20,110,10,54,36,99,28,22,13,3
6,110,35,54,37,110,67,43,5,0
18,114,17,54,42,89,37,13,5,0
11,110,22,48,39,88,49,25,5,0
2,110,10,54,31,80,47,35,10,0
20,110,23,51,42,88,42,19,5,0
2,110,12,54,32,91,48,33,9,0
20,108,32,62,36,87,49,43,13,3
20,110,25,54,20,68,42,77,34,3
11,110,17,56,39,88,44,21,5,0
2,105,9,54,35,59,45,23,6,0
8,108,19,49,38,109,48,25,5,0
6,114,19,54,36,88,52,31,6,0
5,105,15,54,36,87,48,26,6,0
21,114,29,54,41,89,46,27,7,3
21,110,19,54,43,94,35,12,5,0
2,110,12,54,33,77,49,31,8,0
2,110,14,54,36,99,50,26,5,0
2,110,14,54,30,71,51,41,12,0
21,113,30,54,37,87,46,38,12,3
2,110,9,56,33,119,45,28,8,0
25,145,15,54,5,116,28,106,56,1
16,110,21,48,40,63,43,22,6,0
20,110,28,54,38,87,46,34,11,3
21,110,28,54,38,71,46,34,11,3
11,110,20,54,38,75,47,26,6,0
2,110,11,54,30,94,47,38,12,0
14,109,18,54,40,94,42,19,5,0
20,110,30,53,39,88,47,33,9,3
49,110,21,54,20,67,11,73,49,4
2,110,9,52,35,88,44,22,6,0
2,110,12,60,20,88,47,64,25,0
16,110,10,54,40,69,32,11,6,0
11,110,9,57,39,92,36,12,5,0
2,110,10,50,16,88,46,73,30,0
2,110,10,52,35,77,45,24,6,0
21,110,21,54,43,93,38,14,5,0
20,110,12,55,29,88,30,42,22,3
9,110,9,54,37,63,38,18,6,0
61,104,37,53,49,106,9,15,20,4
50,107,21,54,22,95,11,69,46,4
7,110,23,57,37,88,53,31,6,0
9,113,13,53,37,72,42,22,6,0
9,110,19,54,37,77,49,28,6,0
6,110,16,54,37,96,48,25,5,0
