date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
827,2,34,2090,3879,2146,2310,823,0
827,2,35,2669,4561,2693,2445,822,0
827,2,36,2742,4817,2724,2577,745,1
827,2,37,2684,4758,2668,2501,871,1
827,2,38,2622,4441,2630,2364,915,0
827,2,39,2563,4342,2580,2226,1016,0
827,2,40,2524,4215,2548,2101,942,0
827,2,41,2438,4043,2452,1989,1065,0
827,2,42,2077,3732,2097,1832,1048,0
827,2,43,1281,3374,1360,1702,954,0
827,2,44,1962,3567,1975,1555,1393,0
827,2,45,1813,3509,1806,1479,1253,0
827,2,46,2494,3472,2479,1771,1123,0
827,2,47,2218,3433,2215,1735,1238,0
828,3,0,1993,3313,2003,1672,1248,0
828,3,1,1452,3202,1474,1547,1245,0
828,3,2,1929,3020,1938,1772,1083,0
828,3,3,1875,2661,1890,1699,1116,0
828,3,4,1718,2274,1730,1552,1112,0
828,3,5,1536,1922,1546,1380,1188,0
828,3,6,1220,1560,1242,1213,1310,0
828,3,7,1195,1339,1222,1148,1226,0
828,3,8,877,1206,940,1024,1154,0
828,3,9,716,1190,793,984,1130,0
828,3,10,1106,1397,1156,1037,1329,0
828,3,11,1204,1728,1247,1171,1204,0
828,3,12,1600,2515,1635,1494,1147,0
828,3,13,2387,3273,2379,1866,812,0
828,3,14,1483,3459,1489,1998,853,0
828,3,15,2687,3910,2684,2244,785,1
828,3,16,2748,3964,2713,2379,765,1
828,3,17,2708,3877,2688,2383,743,1
828,3,18,2710,4069,2686,2379,828,1
828,3,19,2680,4089,2649,2282,891,1
828,3,20,2649,3947,2621,2213,900,1
828,3,21,2357,3800,2166,2160,875,1
828,3,22,2470,3617,2482,2102,657,1
828,3,23,2469,3462,2490,2007,906,1
828,3,24,2525,3522,2488,1957,888,1
828,3,25,2551,3478,2488,1878,885,1
828,3,26,2678,3396,2662,1931,883,1
828,3,27,2693,3371,2457,1950,860,1
828,3,28,2663,3316,2457,1898,850,1
828,3,29,2712,3242,2662,1841,851,1
828,3,30,2720,3181,2662,1813,881,1
828,3,31,2638,3281,2590,1814,1172,1
828,3,32,2316,3469,2275,1838,1339,1
828,3,33,1803,3688,1812,1861,1074,0
828,3,34,1595,4033,1632,1884,1141,0
828,3,35,2497,4686,2217,1827,1222,1
828,3,36,2689,4937,2660,2332,881,1
828,3,37,2674,4885,2645,2340,916,1
828,3,38,2371,4677,2383,2184,1065,1
828,3,39,2232,4503,2252,2095,1087,1
828,3,40,2279,4362,2303,1981,989,1
828,3,41,1751,4159,1802,1904,805,0
828,3,42,1304,3860,1365,1757,908,0
828,3,43,1096,3482,1186,1673,928,0
828,3,44,1919,3634,1953,1567,1282,0
828,3,45,1308,3592,1355,1486,1040,0
828,3,46,2036,3525,2084,1771,1022,0
828,3,47,1690,3490,1740,1778,982,0
829,4,0,1410,3344,1458,1649,1083,0
829,4,1,1344,3216,1382,1529,1133,0
829,4,2,1536,3007,1579,1738,938,0
829,4,3,1800,2642,1824,1664,1065,0
829,4,4,1680,2289,1710,1485,1008,0
829,4,5,1292,1919,1334,1325,1079,0
829,4,6,1189,1609,1234,1180,1127,0
829,4,7,1007,1389,1071,1076,1082,0
829,4,8,974,1263,1039,991,1231,0
829,4,9,582,1273,637,929,1282,0
829,4,10,1184,1433,1224,1010,1335,0
829,4,11,1168,1836,1209,1133,1224,0
829,4,12,1760,2589,1788,1482,1152,0
829,4,13,1703,3306,1752,1822,1026,0
829,4,14,1296,3483,1376,1989,906,0
829,4,15,2335,3922,2372,2296,840,1
829,4,16,2675,4001,2686,2417,823,1
829,4,17,2741,3900,2751,2401,773,1
829,4,18,2720,4082,2734,2353,833,1
829,4,19,2731,4177,2732,2292,893,1
829,4,20,2513,3966,2518,2218,911,1
829,4,21,1677,3775,1728,2135,961,0
829,4,22,2496,3758,2486,2095,1004,1
829,4,23,2409,3674,2396,2040,1055,1
829,4,24,2128,3577,2121,1930,1094,1
829,4,25,1821,3457,1832,1903,1034,0
829,4,26,2269,3365,2254,2018,1069,1
829,4,27,2194,3315,2184,2010,1076,1
829,4,28,2076,3229,2070,1942,1151,1
829,4,29,2080,3155,2069,1914,1094,1
829,4,30,1513,3137,1534,1858,1150,0
829,4,31,2251,3249,2223,1847,1177,1
829,4,32,2357,3362,2315,1813,1253,1
829,4,33,1618,3561,1623,1862,1242,0
829,4,34,1733,3882,1760,1919,1131,0
829,4,35,2402,4470,2393,2098,1166,1
829,4,36,2773,4803,2757,2346,840,1
829,4,37,3419,4785,3247,2363,879,1
829,4,38,3134,4638,3066,2273,871,1
829,4,39,2520,4474,2537,2171,854,1
829,4,40,2555,4294,2579,2069,960,1
829,4,41,2208,4116,2254,1979,816,1
829,4,42,1337,3797,1414,1848,715,0
829,4,43,1276,3438,1363,1713,851,0
829,4,44,2470,3700,2501,1640,1224,1
829,4,45,2474,3679,2448,1547,1010,1
829,4,46,2640,3631,2658,1894,980,1
829,4,47,2499,3513,2488,1803,976,1
830,5,0,2470,3342,2460,1703,1045,1
830,5,1,2421,3199,2405,1553,1068,1
830,5,2,2539,2979,2558,1791,880,1
830,5,3,2397,2615,2398,1656,1060,1
830,5,4,2391,2249,2403,1539,1051,1
830,5,5,2119,1940,2133,1368,1143,1
830,5,6,1497,1580,1590,1228,1169,0
830,5,7,987,1387,1051,1083,1190,0
830,5,8,1047,1247,1102,1027,1271,0
830,5,9,1062,1248,1116,984,1276,0
830,5,10,1891,1448,1911,1027,1222,0
830,5,11,2223,1792,2241,1132,1110,1
830,5,12,2541,2527,2535,1462,901,1
830,5,13,2810,3224,2828,1811,884,1
830,5,14,2393,3344,2446,1918,820,1
830,5,15,2580,3725,2657,2176,639,1
830,5,16,2730,3758,2783,2278,519,1
830,5,17,2576,3675,2643,2274,664,1
830,5,18,2560,3865,2629,2263,662,1
830,5,19,2579,3916,2630,2166,827,1
830,5,20,2382,3738,2430,2084,837,1
830,5,21,1639,3578,1712,2005,777,0
830,5,22,2266,3481,2294,1974,930,1
830,5,23,2151,3378,2173,1890,998,0
830,5,24,1570,3247,1613,1869,979,0
830,5,25,2221,3158,2237,1810,976,1
830,5,26,1579,3011,1684,1818,805,0
830,5,27,1478,2922,1543,1810,752,0
830,5,28,2046,2848,2083,1763,842,0
830,5,29,1909,2752,1961,1711,871,0
830,5,30,1339,2737,1414,1666,872,0
830,5,31,1588,2778,1651,1599,1009,0
830,5,32,1999,2855,2040,1596,1028,0
830,5,33,2312,2980,2325,1583,1068,1
830,5,34,2026,3201,2076,1638,980,0
830,5,35,2090,3738,2155,1731,1067,0
830,5,36,2351,4072,2433,1974,749,1
830,5,37,2383,4048,2453,2025,653,1
830,5,38,2359,3872,2432,1914,667,1
830,5,39,2347,3665,2418,1844,656,1
830,5,40,2325,3546,2406,1722,736,1
830,5,41,2347,3441,2436,1658,680,1
830,5,42,2249,3217,2332,1491,869,1
830,5,43,2012,2950,2096,1362,884,0
830,5,44,2436,3295,2488,1284,1131,1
830,5,45,2370,3380,2407,1297,912,1
830,5,46,2653,3389,2714,1752,719,1
830,5,47,2656,3329,2699,1714,852,1
831,6,0,2663,3112,2678,1567,984,1
831,6,1,2907,3060,2868,1457,1025,1
831,6,2,3585,2803,3373,1626,936,1
831,6,3,2393,2440,2406,1509,1083,1
831,6,4,2296,2083,2302,1359,1079,1
831,6,5,1858,1645,1879,1190,1150,0
831,6,6,1637,1338,1685,1041,1037,0
831,6,7,1207,1084,1276,913,1086,0
831,6,8,1009,916,1061,838,1340,0
831,6,9,1052,886,1095,777,1323,0
831,6,10,1090,922,1130,756,1392,0
831,6,11,1111,1006,1144,765,1379,0
831,6,12,1885,1271,1882,882,1352,0
831,6,13,2259,1581,2212,971,1396,1
831,6,14,2351,2012,2273,929,1546,1
831,6,15,2512,2556,2400,1064,1392,1
831,6,16,2454,2899,2332,1196,1284,1
831,6,17,2515,3150,2394,1289,1187,1
831,6,18,2505,3362,2388,1280,1226,1
831,6,19,2460,3302,2353,1286,1277,1
831,6,20,2370,3129,2284,1218,1300,1
831,6,21,2335,2906,2255,1183,1337,1
831,6,22,2264,2684,2199,1121,1390,1
831,6,23,2277,2507,2206,1095,1419,1
831,6,24,2132,2390,2078,1017,1328,1
831,6,25,1877,2223,1844,990,1474,0
831,6,26,1960,2084,1922,998,1512,0
831,6,27,1396,1930,1390,975,1412,0
831,6,28,1514,1820,1510,903,1307,0
831,6,29,1265,1751,1284,844,1399,0
831,6,30,1196,1715,1221,803,1406,0
831,6,31,1140,1711,1172,778,1452,0
831,6,32,1223,1790,1245,795,1500,0
831,6,33,1305,1963,1319,873,1358,0
831,6,34,1305,2089,1331,942,1398,0
831,6,35,2129,2776,2093,1159,1378,1
831,6,36,2500,3459,2397,1466,1105,1
831,6,37,2561,3496,2472,1549,1027,1
831,6,38,2468,3215,2385,1471,1059,1
831,6,39,2408,3049,2336,1398,1072,1
831,6,40,2401,2880,2338,1324,1149,1
831,6,41,2341,2785,2285,1227,1279,1
831,6,42,2321,2671,2262,1141,1339,1
831,6,43,2119,2467,2092,1053,1341,1
831,6,44,2122,2643,2100,1051,1287,1
831,6,45,2166,2647,2136,1060,1230,1
831,6,46,2385,2598,2364,1392,1050,1
831,6,47,2289,2464,2274,1363,1061,1
931,0,0,2221,2266,2219,1277,1140,1
931,0,1,2206,2018,2191,1150,1165,1
931,0,2,2305,1792,2293,1353,1071,1
931,0,3,2103,1512,2104,1262,1082,1
931,0,4,1843,1235,1861,1081,1183,0
931,0,5,1417,997,1452,928,1200,0
931,0,6,969,797,1026,784,1220,0
931,0,7,928,670,981,674,1324,0
931,0,8,602,575,667,556,1412,0
931,0,9,333,510,413,429,1354,0
931,0,10,506,563,579,389,1462,0
931,0,11,544,626,611,360,1463,0
931,0,12,717,775,769,395,1560,0
931,0,13,576,1000,631,433,1639,0
931,0,14,690,1267,681,417,1725,0
931,0,15,1141,1725,1146,491,1743,0
931,0,16,1707,2146,1273,573,1679,0
931,0,17,2229,2419,1474,655,1629,1
931,0,18,2254,2668,1558,720,1679,1
