col1,col2,col3,col4,col5,col6,col7,col8,col9,target
45,112,17,54,4,88,12,111,67,4
43,112,15,55,5,102,12,106,65,4
49,105,20,54,21,88,11,70,47,4
44,112,17,58,5,91,12,108,65,4
47,110,20,56,5,95,13,111,67,4
48,110,20,61,19,89,12,75,49,4
50,110,21,54,21,75,11,71,48,4
50,114,21,54,22,88,11,69,46,4
49,112,20,57,19,88,11,75,49,4
46,110,17,54,15,108,11,83,53,4
47,110,20,55,5,93,13,111,67,4
59,110,35,54,49,91,9,13,19,4
40,111,12,54,4,88,12,106,64,4
49,112,20,53,21,88,11,70,47,4
49,120,22,54,24,114,13,64,43,4
63,107,40,48,48,88,10,20,23,4
47,110,19,54,19,65,11,74,49,4
45,112,17,54,6,88,12,106,64,4
60,110,35,54,48,88,9,16,21,4
66,110,41,50,49,93,9,19,23,4
40,112,12,56,4,88,12,106,65,4
41,110,13,53,4,88,12,107,65,4
42,113,14,54,4,88,12,108,66,4
50,104,22,54,24,88,12,64,44,4
60,105,36,54,49,107,9,14,20,4
44,110,16,56,3,88,13,113,68,4
63,110,39,54,49,88,9,16,21,4
46,110,17,54,14,108,12,86,54,4
44,110,16,55,5,99,13,108,65,4
59,110,35,54,49,118,9,13,19,4
46,108,18,49,5,88,12,109,66,4
45,114,17,54,4,88,12,111,67,4
45,110,17,54,11,89,12,93,58,4
43,110,16,62,4,88,12,109,66,4
50,110,21,53,23,85,11,66,45,4
65,109,41,53,49,104,9,19,22,4
51,115,22,54,23,65,11,67,45,4
45,110,17,54,7,70,12,103,63,4
60,110,35,52,48,83,9,16,21,4
46,114,17,54,15,72,11,83,53,4
62,110,39,53,48,87,9,19,22,4
41,108,14,53,4,83,13,108,65,4
46,110,17,54,13,94,12,88,56,4
60,110,36,54,49,101,9,14,20,4
44,110,17,54,5,90,12,108,65,4
50,110,21,54,21,59,11,71,48,4
46,110,17,54,16,90,11,80,52,4
44,110,16,49,8,83,12,100,61,4
40,113,12,55,4,88,12,106,64,4
46,110,17,54,15,88,12,83,53,4
47,110,18,53,19,61,11,73,49,4
44,110,17,59,6,88,12,106,64,4
68,162,39,53,33,117,7,58,47,4
45,110,17,52,5,91,12,108,66,4
46,110,17,54,13,72,12,88,56,4
43,110,16,62,4,71,13,109,66,4
44,105,17,54,8,88,12,100,61,4
46,110,19,54,11,81,12,95,59,4
46,110,17,54,16,115,11,80,52,4
49,110,21,55,20,88,12,73,48,4
44,109,16,52,5,91,12,107,65,4
47,110,19,53,5,95,12,111,67,4
44,110,16,51,3,88,12,112,68,4
65,110,41,61,48,88,9,21,23,4
44,110,17,56,4,83,12,111,67,4
50,110,22,55,22,75,12,69,46,4
48,115,19,54,20,88,11,71,48,4
48,107,20,54,19,88,12,75,49,4
44,110,16,54,3,68,12,113,68,4
46,112,19,55,5,96,12,110,66,4
41,107,14,54,5,106,13,105,63,4
64,113,41,54,48,88,9,21,23,4
50,110,21,54,21,75,11,71,48,4
51,114,22,54,24,96,11,64,44,4
44,110,17,54,8,53,12,100,61,4
49,111,20,54,19,88,11,75,49,4
42,110,14,54,5,90,12,106,64,4
44,110,16,54,6,112,12,105,64,4
49,111,21,57,21,88,11,71,47,4
49,106,21,54,23,88,13,66,44,4
46,110,17,54,15,85,12,83,53,4
44,109,17,54,4,88,12,111,67,4
46,113,18,54,11,88,12,94,59,4
64,110,40,54,48,59,9,20,23,4
49,110,20,51,21,88,11,70,47,4
64,110,40,54,49,89,9,18,22,4
45,111,17,54,4,88,12,111,67,4
60,109,37,54,48,65,9,17,21,4
62,110,39,53,48,86,9,19,22,4
44,110,16,54,3,77,12,113,68,4
60,110,36,54,49,92,9,14,20,4
43,117,15,58,4,74,12,109,66,4
49,110,21,54,23,87,13,66,44,4
44,111,17,56,5,89,12,108,65,4
46,115,17,54,16,106,11,80,52,4
50,110,21,54,21,81,11,71,48,4
59,110,35,54,49,158,9,13,19,4
50,110,22,62,22,88,12,69,46,4
48,110,19,54,19,104,11,75,49,4
49,113,21,54,23,88,12,66,44,4
46,110,17,54,14,104,12,86,54,4
49,109,21,54,21,88,12,71,47,4
45,110,17,54,8,96,12,100,62,4
46,110,17,54,13,72,12,88,56,4
46,110,17,56,15,88,12,83,53,4
46,110,18,54,12,119,12,91,57,4
45,109,17,51,5,93,12,108,66,4
44,110,16,47,8,61,12,100,61,4
50,110,21,61,21,88,11,71,47,4
45,110,17,58,13,88,12,88,55,4
41,107,14,54,5,88,13,105,64,4
41,116,14,54,5,101,12,105,64,4
46,110,18,62,16,90,12,81,52,4
64,105,41,54,48,64,9,21,23,4
66,113,42,56,49,93,9,19,23,4
50,108,22,54,23,119,12,67,45,4
49,113,20,57,19,88,11,75,49,4
45,110,17,54,8,96,12,100,62,4
60,110,36,55,48,83,9,16,21,4
62,106,38,51,48,88,9,18,22,4
60,110,35,54,48,83,9,16,21,4
63,171,19,52,39,88,4,22,34,4
60,107,37,53,48,68,9,17,21,4
49,110,21,61,21,88,12,71,47,4
63,113,40,61,48,88,9,20,23,4
46,109,18,54,5,91,12,109,66,4
41,111,13,54,4,88,12,107,65,4
62,107,39,54,48,64,9,19,22,4
43,111,14,54,5,177,12,106,65,4
63,110,39,53,48,88,9,19,22,4
47,110,18,51,17,88,11,78,51,4
44,116,16,54,5,95,12,108,65,4
43,113,15,54,4,88,12,109,66,4
47,109,19,48,5,88,12,111,67,4
60,112,37,56,49,97,9,14,20,4
50,110,21,54,22,116,11,69,46,4
41,114,14,54,4,72,12,108,65,4
63,109,40,54,49,88,9,18,22,4
44,107,17,54,6,88,12,106,64,4
45,110,17,54,8,88,12,100,62,4
44,109,16,54,9,85,12,97,60,4
47,110,19,54,12,89,12,92,58,4
47,110,19,54,17,105,11,79,51,4
45,110,17,54,10,84,12,95,59,4
43,106,16,54,3,88,12,112,67,4
38,95,10,36,5,89,12,101,62,4
41,114,14,54,4,72,12,108,65,4
51,113,22,54,24,88,11,64,44,4
43,110,15,56,5,88,12,106,65,4
46,110,18,60,16,89,12,81,52,4
63,103,40,51,48,88,10,20,22,4
60,110,35,54,48,87,9,16,21,4
63,110,39,52,48,88,9,19,22,4
46,110,17,54,14,61,11,86,55,4
43,108,16,54,3,88,12,112,67,4
70,168,38,55,35,83,5,52,48,4
47,108,20,54,5,88,13,111,67,4
46,114,18,54,11,88,12,94,59,4
44,110,16,52,3,88,12,112,68,4
50,110,21,54,22,76,11,69,46,4
63,113,39,57,49,97,9,17,21,4
63,110,39,54,49,89,9,17,22,4
62,112,39,59,48,88,9,19,22,4
49,110,21,56,21,89,12,71,47,4
50,110,21,28,21,88,11,71,47,4
62,109,39,54,49,93,9,16,21,4
50,110,21,62,21,88,11,71,47,4
49,109,20,51,21,108,11,70,47,4
44,110,16,54,3,81,12,113,68,4
46,110,19,54,11,79,12,95,59,4
49,110,21,54,20,65,11,73,49,4
46,110,18,54,11,85,12,94,59,4
49,112,19,51,19,88,11,75,49,4
49,113,19,52,19,88,11,75,49,4
60,110,36,57,48,81,9,16,21,4
50,110,22,54,22,87,12,69,46,4
44,110,16,54,5,83,12,108,65,4
42,110,14,54,5,88,12,106,64,4
70,168,38,55,35,83,5,52,48,4
60,110,36,54,49,110,9,14,20,4
48,110,19,54,20,88,12,72,48,4
48,108,21,54,23,88,13,66,44,4
44,110,16,54,6,104,12,105,64,4
44,114,16,54,9,88,12,97,60,4
43,111,14,54,5,88,12,106,65,4
43,110,16,62,4,88,12,109,66,4
47,111,18,54,17,88,11,78,51,4
44,110,17,54,8,53,12,100,61,4
47,110,19,54,4,64,12,113,68,4
50,110,22,55,23,115,12,67,45,4
61,110,37,52,48,85,9,18,22,4
49,110,21,54,21,113,11,71,47,4
59,111,35,57,48,68,9,16,21,4
60,110,36,57,48,80,9,16,21,4
47,110,18,54,20,88,11,71,47,4
47,110,19,54,17,104,11,79,51,4
42,110,14,54,5,98,12,106,64,4
44,113,17,59,5,91,12,108,65,4
50,110,21,54,23,112,11,66,45,4
47,109,20,54,5,89,13,111,67,4
65,110,41,59,48,88,9,21,23,4
44,110,17,58,8,77,12,100,61,4
62,114,39,62,49,93,9,16,21,4
48,111,19,54,19,76,11,75,49,4
46,110,17,54,14,88,11,86,55,4
47,110,19,54,17,104,11,79,51,4
43,110,14,54,5,234,12,106,65,4
49,109,20,54,21,88,11,70,47,4
41,110,14,60,5,95,13,105,63,4
43,111,15,54,4,63,12,109,66,4
63,110,39,54,49,90,9,17,22,4
47,110,19,54,20,99,11,71,47,4
47,110,18,54,18,107,11,76,50,4
50,107,21,54,22,90,11,69,46,4
46,110,17,54,15,79,12,83,53,4
49,110,21,54,20,62,11,73,49,4
49,110,21,54,20,70,11,73,49,4
44,110,16,50,8,84,12,100,61,4
68,166,39,53,33,124,7,58,47,4
47,105,20,54,5,88,13,111,67,4
61,113,37,54,48,88,9,17,22,4
44,110,16,54,9,74,12,97,60,4
45,110,17,54,7,74,12,103,63,4
46,110,18,62,16,90,12,81,52,4
71,176,10,54,29,87,0,39,57,4
63,110,39,49,48,88,9,19,23,4
62,114,38,59,49,95,9,16,21,4
48,110,19,54,19,107,11,75,49,4
41,110,14,54,5,108,13,106,64,4
50,110,21,52,22,83,11,69,46,4
45,110,17,50,13,89,12,88,55,4
63,110,39,48,49,101,9,17,22,4
45,110,17,57,4,88,13,111,67,4
49,111,21,57,21,88,11,71,47,4
45,110,17,55,7,104,13,104,63,4
47,108,19,54,20,90,12,71,47,4
42,112,14,55,5,101,12,106,64,4
61,110,37,57,48,88,9,18,22,4
44,110,17,54,5,92,12,108,65,4
47,109,20,54,5,89,13,111,67,4
50,110,21,54,21,88,11,71,48,4
63,110,39,52,48,88,9,19,22,4
41,110,14,54,5,88,13,105,64,4
41,110,14,54,4,86,13,108,65,4
50,110,21,54,23,101,11,66,45,4
65,109,41,53,49,104,9,19,22,4
44,110,16,54,3,68,12,113,68,4
64,108,41,54,48,88,9,21,23,4
46,110,17,55,16,106,12,80,52,4
60,112,35,54,48,83,9,16,21,4
47,110,19,53,5,95,12,111,67,4
46,110,17,54,15,97,11,83,53,4
63,109,39,53,48,88,9,19,22,4
44,110,17,54,7,21,12,103,63,4
45,110,17,54,7,70,12,103,63,4
43,110,14,50,5,88,12,106,65,4
64,107,41,54,48,88,10,21,23,4
44,110,17,59,4,75,12,111,67,4
45,111,17,53,7,90,12,104,63,4
63,111,39,55,48,88,9,19,23,4
47,110,19,59,17,88,12,79,51,4
60,115,35,55,48,72,9,16,21,4
42,113,14,54,4,88,12,108,65,4
59,108,35,52,49,88,9,12,19,4
60,113,36,55,48,85,9,16,21,4
59,110,35,54,48,88,9,16,21,4
50,110,21,54,23,90,11,66,45,4
45,114,17,54,7,100,12,104,63,4
62,105,39,54,49,88,9,16,21,4
41,113,15,54,4,83,13,109,65,4
64,110,41,55,48,88,10,21,23,4
50,110,21,54,21,78,11,71,48,4
50,110,21,47,22,81,11,69,46,4
62,110,39,54,48,87,9,19,22,4
50,114,21,54,22,88,11,69,46,4
44,110,16,54,6,90,12,105,64,4
47,110,19,54,20,99,11,71,47,4
44,110,17,55,4,85,12,111,67,4
41,112,14,54,5,88,12,105,64,4
62,115,38,60,48,88,9,18,22,4
36,108,7,45,5,102,12,99,61,4
49,110,21,54,20,71,11,73,49,4
62,116,39,63,48,88,9,19,22,4
43,115,14,54,4,88,12,108,66,4
45,110,17,51,7,88,12,103,63,4
48,110,19,54,19,119,11,75,49,4
36,98,9,45,5,92,13,100,61,4
50,111,21,54,22,93,11,69,46,4
46,106,18,46,5,88,12,109,66,4
45,110,17,54,8,112,12,100,62,4
60,110,35,52,48,84,9,16,21,4
45,110,17,54,13,88,12,88,55,4
46,112,18,54,16,88,12,81,52,4
49,113,21,54,23,88,12,66,45,4
47,110,19,53,17,92,11,79,51,4
63,110,39,49,48,88,9,19,22,4
59,110,35,54,49,204,9,13,19,4
46,110,17,54,15,87,11,82,53,4
46,110,19,55,11,75,12,95,59,4
41,116,14,54,5,101,12,105,64,4
47,110,19,57,18,89,12,77,50,4
46,112,17,54,15,81,11,82,53,4
44,110,16,50,5,88,12,108,65,4
63,112,39,55,48,88,9,19,22,4
60,110,36,54,48,75,9,16,21,4
42,111,14,54,5,88,12,106,64,4
59,109,35,51,49,84,9,12,19,4
59,110,35,54,49,91,9,12,19,4
46,110,17,54,13,111,12,88,56,4
47,110,19,53,5,98,12,111,67,4
47,110,18,54,18,113,11,76,50,4
48,110,19,53,19,92,11,75,49,4
46,110,17,54,15,76,11,82,53,4
60,110,36,55,48,73,9,16,21,4
43,107,16,54,3,88,12,112,67,4
47,111,19,54,11,61,12,95,59,4
64,115,40,56,48,88,9,20,23,4
50,114,21,54,22,88,11,69,46,4
47,110,18,54,18,92,11,76,50,4
43,114,15,54,4,88,12,109,66,4
69,174,9,59,35,94,1,23,47,4
50,110,21,52,23,114,11,66,45,4
61,110,37,53,48,88,9,17,22,4
63,110,39,52,48,85,9,19,23,4
59,110,35,54,49,101,9,12,19,4
45,105,17,54,13,88,12,88,55,4
46,110,19,55,11,75,12,95,59,4
65,111,41,57,48,58,9,21,23,4
44,114,16,54,4,88,12,110,66,4
63,116,39,56,48,88,9,19,22,4
60,110,35,54,48,87,9,16,21,4
49,109,21,54,22,88,11,68,46,4
47,110,19,54,16,86,11,82,53,4
50,113,21,54,22,88,11,68,46,4
61,110,37,56,48,88,9,18,22,4
59,105,35,56,49,88,10,13,19,4
61,115,37,54,48,88,9,17,22,4
46,105,19,54,12,88,12,92,57,4
47,110,19,54,18,89,12,77,50,4
45,111,17,54,4,59,12,111,67,4
49,110,21,54,20,70,11,73,49,4
63,111,39,54,48,87,9,19,23,4
46,112,17,54,15,88,11,82,53,4
47,110,18,49,18,89,11,76,50,4
47,115,19,54,5,93,12,111,67,4
63,111,40,57,49,90,9,18,22,4
47,110,19,54,5,94,12,111,67,4
50,112,21,56,20,88,11,74,49,4
50,112,21,54,22,88,11,69,46,4
65,107,41,54,49,90,9,19,22,4
68,166,39,53,33,124,7,58,47,4
49,110,21,54,20,74,11,73,49,4
48,108,19,54,20,88,11,72,48,4
64,108,40,47,48,88,9,20,23,4
49,110,21,54,20,68,11,73,49,4
63,109,39,47,48,88,9,19,22,4
50,110,21,54,22,114,11,69,46,4
45,115,17,54,6,88,12,106,64,4
51,117,22,54,24,88,11,64,44,4
44,110,17,59,4,75,12,111,67,4
65,106,41,54,48,88,9,21,23,4
46,110,18,54,11,82,12,94,59,4
41,111,14,51,4,87,13,108,65,4
48,110,19,54,19,104,11,75,49,4
60,111,37,63,48,66,10,17,21,4
63,107,39,47,48,88,9,19,22,4
44,110,16,54,3,81,12,113,68,4
47,112,19,54,12,98,12,92,58,4
48,110,20,54,5,92,12,111,67,4
59,110,35,54,48,76,9,15,21,4
50,110,22,55,22,75,12,69,46,4
45,111,17,54,10,80,12,95,59,4
62,106,38,51,48,88,9,18,22,4
46,110,17,58,15,74,12,83,53,4
48,110,20,62,19,89,12,75,49,4
65,110,41,62,48,88,9,21,23,4
46,111,18,54,5,96,12,109,66,4
41,106,13,54,5,88,12,104,63,4
41,106,14,54,5,88,12,105,64,4
49,112,21,62,21,88,11,71,47,4
43,111,15,54,5,99,12,106,65,4
44,110,16,54,8,64,12,100,61,4
41,112,14,62,4,74,13,108,65,4
43,110,16,62,4,88,12,109,66,4
44,110,16,54,6,98,12,105,64,4
44,106,17,54,8,88,12,100,61,4
61,110,37,56,48,88,9,18,22,4
44,110,16,54,6,109,12,105,64,4
47,114,19,54,11,69,12,95,59,4
48,110,19,52,19,89,11,75,49,4
43,110,15,55,4,88,12,109,66,4
46,110,18,54,4,62,12,112,67,4
44,110,16,54,6,91,12,105,64,4
45,112,17,54,6,88,12,106,64,4
45,108,17,54,7,88,13,104,63,4
46,110,18,49,12,88,12,91,57,4
60,111,37,63,48,66,10,17,21,4
59,110,35,54,48,70,9,15,21,4
45,110,17,51,13,89,12,88,55,4
66,107,42,54,49,94,9,19,23,4
45,110,17,57,7,88,13,104,63,4
46,110,17,54,12,75,12,91,57,4
46,111,17,54,14,62,11,86,55,4
50,109,22,54,22,83,12,69,46,4
44,110,16,54,10,88,12,95,59,4
48,110,19,54,19,88,12,75,49,4
45,105,17,54,4,88,13,111,67,4
63,110,39,48,49,101,9,17,22,4
45,109,17,54,15,88,12,82,53,4
59,110,35,54,48,65,9,15,21,4
47,110,19,54,5,94,12,111,67,4
45,110,17,48,4,88,12,111,67,4
43,114,15,57,4,73,12,109,66,4
50,108,22,54,23,119,12,67,45,4
44,109,16,54,4,88,13,110,66,4
44,110,16,54,3,85,12,113,68,4
46,110,17,54,14,77,11,86,55,4
46,115,17,54,13,88,12,88,56,4
48,110,19,54,18,65,11,77,50,4
45,104,17,53,5,94,13,109,66,4
45,113,17,54,4,70,12,111,67,4
66,110,42,54,49,95,9,19,23,4
44,112,16,54,10,88,12,95,59,4
46,113,17,54,16,105,11,80,52,4
60,110,36,56,48,82,9,16,21,4
48,112,20,54,5,88,12,111,67,4
44,110,16,54,10,115,12,95,59,4
50,113,21,54,22,88,11,68,46,4
47,110,19,54,18,88,11,77,50,4
46,114,17,55,13,88,12,88,56,4
66,114,42,57,49,95,9,19,23,4
59,110,35,54,49,102,9,12,19,4
62,110,38,48,48,88,9,18,22,4
47,110,18,50,20,97,11,71,47,4
61,114,37,53,48,87,9,18,22,4
41,110,14,51,5,108,13,105,64,4
64,112,41,55,49,91,9,18,22,4
62,110,38,47,49,90,9,16,21,4
45,110,17,58,13,88,12,88,55,4
44,110,16,50,3,88,12,112,68,4
38,117,10,59,4,85,12,104,64,4
60,110,36,61,48,76,9,16,21,4
45,111,17,54,10,82,12,95,59,4
69,167,9,58,35,93,1,23,47,4
63,108,39,49,48,88,9,19,22,4
47,110,18,54,19,58,11,73,49,4
50,109,22,54,22,82,12,69,46,4
50,110,21,54,23,91,11,66,45,4
46,110,17,59,15,88,12,83,53,4
66,109,42,54,49,94,9,19,23,4
44,110,17,56,6,88,12,106,64,4
44,112,16,54,10,88,12,95,59,4
61,113,37,53,48,87,9,18,22,4
40,111,12,54,4,88,12,106,64,4
44,110,16,54,9,126,12,97,60,4
49,109,20,54,21,88,11,70,47,4
45,109,17,54,7,88,13,104,63,4
45,115,17,54,10,72,12,95,59,4
50,112,21,56,20,88,11,74,49,4
46,107,17,54,15,88,12,83,53,4
61,110,37,55,48,88,9,18,22,4
50,110,21,54,20,84,11,74,49,4
50,110,21,54,23,108,11,66,45,4
61,114,37,54,48,88,9,17,22,4
45,111,17,59,5,95,13,109,66,4
46,110,19,54,5,94,12,110,66,4
50,112,21,54,21,88,11,71,47,4
35,105,7,50,4,76,12,101,62,4
61,110,37,51,48,88,9,17,22,4
65,116,41,55,49,90,9,18,22,4
64,108,40,50,49,88,9,18,22,4
46,108,18,50,5,88,12,109,66,4
43,112,15,55,5,102,12,106,65,4
62,107,39,54,48,64,9,19,22,4
59,110,35,54,49,93,9,13,19,4
44,107,16,50,5,93,12,107,65,4
45,108,17,54,10,88,12,95,59,4
43,110,16,62,4,88,12,109,66,4
46,111,17,54,15,91,11,83,53,4
48,111,19,57,18,88,12,77,50,4
50,110,21,1,21,88,11,71,47,4
44,114,16,54,9,88,12,97,60,4
63,111,40,62,48,88,9,20,23,4
44,110,16,54,3,59,12,113,68,4
49,110,20,61,20,88,11,73,48,4
46,112,17,54,13,88,12,88,56,4
49,110,20,54,21,88,11,70,47,4
63,110,39,53,49,90,9,17,22,4
44,110,16,54,4,117,12,110,66,4
47,112,19,57,5,94,13,111,67,4
41,112,13,54,4,88,12,107,65,4
45,106,17,52,7,92,13,104,63,4
41,110,14,54,5,117,13,106,64,4
48,110,19,54,19,82,11,75,49,4
46,114,18,54,11,88,12,94,59,4
47,110,19,53,5,89,12,111,67,4
47,105,20,54,5,88,13,111,67,4
40,111,12,55,4,88,12,106,65,4
65,110,41,54,48,59,9,21,23,4
47,110,19,54,19,80,11,74,49,4
45,110,17,54,8,101,12,100,62,4
47,110,19,54,18,88,12,77,50,4
41,110,14,54,4,88,13,108,65,4
59,110,35,54,49,158,9,13,19,4
48,111,19,54,19,76,11,75,49,4
60,110,35,48,48,82,9,16,21,4
47,114,19,53,5,89,12,110,67,4
40,111,12,54,4,88,12,106,64,4
50,106,21,54,22,91,11,69,46,4
60,110,36,58,48,79,9,16,21,4
46,110,17,54,15,66,11,83,53,4
40,115,12,55,4,88,12,106,64,4
60,110,36,54,48,72,9,16,21,4
66,106,42,54,49,96,9,19,23,4
47,110,19,62,17,93,12,80,51,4
49,110,20,53,20,88,11,73,48,4
44,110,17,54,6,88,12,106,64,4
48,110,19,48,19,79,11,74,49,4
43,105,15,54,3,88,12,111,67,4
65,112,41,54,48,88,9,21,23,4
61,112,37,57,48,88,9,18,22,4
47,112,19,54,12,98,12,92,58,4
46,110,17,54,15,96,11,83,53,4
63,108,39,54,48,88,9,19,23,4
60,110,35,53,49,101,9,13,20,4
49,116,22,54,23,82,13,67,44,4
50,110,22,54,23,114,12,67,45,4
49,110,20,59,20,88,11,73,48,4
63,110,39,51,48,84,9,19,23,4
63,105,40,54,48,88,9,20,23,4
51,112,22,54,24,88,11,64,44,4
48,110,20,54,5,94,12,111,67,4
45,110,17,54,5,112,12,108,66,4
48,110,19,54,18,85,11,77,50,4
63,110,39,53,48,88,9,19,23,4
45,109,17,54,13,93,12,88,55,4
47,111,18,54,17,88,11,78,51,4
46,110,18,54,16,88,12,81,52,4
66,115,42,57,48,58,9,22,24,4
46,110,17,54,15,88,11,82,53,4
46,112,17,54,15,75,11,83,53,4
60,108,36,54,48,76,9,16,21,4
46,110,17,54,15,84,12,83,53,4
64,107,40,49,49,88,9,18,22,4
59,113,35,54,49,103,9,12,19,4
45,110,17,54,8,95,12,100,62,4
46,110,17,54,15,112,11,83,53,4
47,110,19,54,16,70,11,82,53,4
45,112,17,52,7,91,12,104,63,4
46,110,17,54,14,83,11,86,55,4
50,110,22,54,23,116,12,67,45,4
51,114,22,54,22,84,11,69,47,4
48,110,19,54,19,97,11,75,49,4
45,110,17,54,4,74,12,111,67,4
50,111,21,54,22,88,11,68,46,4
61,108,37,53,48,73,9,18,22,4
63,114,41,54,48,88,10,21,23,4
47,111,19,54,12,94,12,92,58,4
47,110,19,54,18,89,12,77,50,4
44,110,16,54,5,68,12,108,65,4
60,110,36,55,48,83,9,16,21,4
45,109,17,55,7,88,13,104,63,4
49,110,20,47,21,90,11,70,47,4
44,110,16,52,5,88,12,108,65,4
50,109,21,54,22,80,11,69,46,4
49,96,21,47,24,88,13,64,43,4
47,108,19,54,17,89,12,79,51,4
45,110,17,50,7,88,12,103,63,4
66,110,42,54,49,96,9,19,23,4
44,110,16,54,10,93,12,95,59,4
60,110,36,54,49,116,9,14,20,4
49,112,20,57,19,88,11,75,49,4
48,110,19,54,19,74,12,75,49,4
61,113,37,54,48,88,9,17,22,4
63,106,39,56,48,88,10,19,22,4
63,110,39,47,48,88,9,19,23,4
45,109,17,54,13,91,12,88,55,4
64,114,40,54,48,87,9,20,23,4
52,113,22,54,24,89,10,64,44,4
61,111,37,54,48,88,9,18,22,4
50,110,21,54,23,106,11,66,45,4
62,105,38,50,48,88,9,18,22,4
50,114,21,54,22,68,11,69,46,4
49,107,21,54,23,88,13,66,44,4
47,114,18,54,16,88,11,81,52,4
44,110,17,54,8,53,12,100,61,4
48,115,19,54,20,88,11,71,48,4
45,111,17,54,10,80,12,95,59,4
47,110,18,53,17,59,11,78,51,4
62,114,38,58,48,88,9,18,22,4
44,110,16,54,3,81,12,113,68,4
46,110,19,55,11,77,12,95,59,4
51,117,22,54,24,97,11,64,44,4
41,110,14,50,5,110,13,105,64,4
52,102,22,54,24,88,10,64,44,4
43,109,15,54,4,88,12,109,66,4
47,110,19,54,20,99,11,71,47,4
50,111,21,55,20,85,11,74,49,4
44,109,16,54,3,88,13,113,68,4
43,110,14,53,5,257,12,106,65,4
44,110,16,53,5,91,12,108,65,4
49,114,22,54,23,78,13,67,45,4
60,112,36,55,48,86,9,16,21,4
46,110,17,54,15,88,11,82,53,4
62,110,39,55,49,98,9,16,21,4
52,115,22,54,24,88,10,64,45,4
