date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
417,6,26,914,2733,1008,1274,971,1
417,6,27,924,2600,1016,1253,1035,1
417,6,28,914,2491,1003,1222,1086,1
417,6,29,903,2428,990,1168,1164,1
417,6,30,919,2433,1002,1145,1158,1
417,6,31,920,2530,1003,1131,1237,1
417,6,32,920,2746,1005,1122,1108,1
417,6,33,955,3318,1057,1262,929,1
417,6,34,1088,3940,1200,1495,789,1
417,6,35,1068,4560,1174,1691,695,1
417,6,36,1070,4602,1178,1699,788,1
417,6,37,1073,4425,1184,1590,837,1
417,6,38,1114,4113,1235,1453,899,1
417,6,39,996,3902,1119,1308,972,1
417,6,40,1005,3681,1120,1248,982,1
417,6,41,974,3597,1084,1169,1048,1
417,6,42,834,3278,921,1071,1271,1
417,6,43,784,3041,847,986,1371,1
417,6,44,908,3145,948,1005,1406,1
417,6,45,697,3114,745,1006,1318,0
417,6,46,924,3066,954,1298,1157,1
417,6,47,878,2872,918,1287,1175,1
418,0,0,853,2593,894,1195,1207,1
418,0,1,822,2311,862,1089,1298,1
418,0,2,815,2023,857,1243,1094,1
418,0,3,605,1751,660,1161,1391,0
418,0,4,470,1449,524,1017,1452,0
418,0,5,53,1217,60,785,1360,0
418,0,6,5,992,3,603,828,0
418,0,7,0,831,0,405,834,0
418,0,8,0,739,0,294,894,0
418,0,9,0,694,0,203,968,0
418,0,10,0,698,0,167,974,0
418,0,11,52,767,66,139,989,0
418,0,12,178,962,254,165,1421,0
418,0,13,640,1159,145,187,1529,0
418,0,14,727,1355,102,137,1529,1
418,0,15,898,1864,163,204,1529,1
418,0,16,898,2489,258,359,1529,1
418,0,17,917,3056,619,541,1529,1
418,0,18,924,3622,1010,646,1515,1
418,0,19,949,3944,1035,747,1505,1
418,0,20,1057,4085,1140,785,1467,1
418,0,21,1201,4107,1252,793,1488,1
418,0,22,1158,4067,1147,802,1466,1
418,0,23,1005,3990,1092,788,1475,1
418,0,24,1386,3866,1164,794,1529,1
418,0,25,960,3622,961,763,1529,1
418,0,26,1018,3347,1091,805,1492,1
418,0,27,914,3153,931,758,1529,1
418,0,28,919,2975,928,720,1510,1
418,0,29,919,2846,905,699,1529,1
418,0,30,919,2764,906,677,1529,1
418,0,31,919,2839,942,698,1512,1
418,0,32,905,2908,955,707,1517,1
418,0,33,932,3298,1012,861,1308,1
418,0,34,920,3837,1013,1150,1094,1
418,0,35,988,4354,1081,1453,901,1
418,0,36,987,4422,1072,1483,1016,1
418,0,37,1084,4335,1177,1416,1091,1
418,0,38,1266,4160,1368,1332,1013,1
418,0,39,980,4004,1096,1264,1140,1
418,0,40,965,3867,1074,1222,1156,1
418,0,41,938,3712,1043,1148,1202,1
418,0,42,710,3389,799,1052,1350,0
418,0,43,667,3028,682,982,1529,0
418,0,44,920,3137,941,991,1480,1
418,0,45,657,3000,332,980,1529,0
418,0,46,884,2859,906,1237,1329,1
418,0,47,776,2535,812,1221,1398,1
419,1,0,666,2345,706,1159,1478,0
419,1,1,611,2088,619,1055,1529,0
419,1,2,640,1887,681,1245,1355,0
419,1,3,503,1661,557,1163,1416,0
419,1,4,179,1424,246,1004,1462,0
419,1,5,44,1238,53,815,1407,0
419,1,6,0,1093,0,647,1109,0
419,1,7,0,924,0,505,1006,0
419,1,8,0,917,0,420,974,0
419,1,9,0,945,0,376,1122,0
419,1,10,11,1187,7,408,1144,0
419,1,11,768,1554,423,576,1529,1
419,1,12,607,2185,353,905,1507,0
419,1,13,891,2834,947,1187,1343,1
419,1,14,891,2932,956,1372,1157,1
419,1,15,917,3478,1004,1648,920,1
419,1,16,924,3858,1024,1900,801,1
419,1,17,943,4027,1049,2033,724,1
419,1,18,981,4333,1098,2085,661,1
419,1,19,990,4415,1109,2055,695,1
419,1,20,1061,4394,1183,2017,680,1
419,1,21,1009,4265,1133,1995,731,1
419,1,22,954,4108,1061,1937,885,1
419,1,23,954,4086,1056,1908,900,1
419,1,24,953,4037,1051,1845,982,1
419,1,25,961,3970,1054,1847,965,1
419,1,26,956,3874,1053,1939,886,1
419,1,27,937,3772,1033,1921,898,1
419,1,28,944,3723,1037,1905,844,1
419,1,29,934,3679,1026,1867,901,1
419,1,30,925,3645,1014,1750,1118,1
419,1,31,943,3759,1029,1746,877,1
419,1,32,935,3942,1031,1811,963,1
419,1,33,995,4328,1100,1895,817,1
419,1,34,1210,4851,1309,2104,892,1
419,1,35,1072,5122,1154,2390,617,1
419,1,36,1005,5123,1087,2317,931,1
419,1,37,1026,5038,1116,2173,922,1
419,1,38,1351,4848,1448,1996,946,1
419,1,39,1007,4667,1129,1844,984,1
419,1,40,981,4480,1090,1732,1073,1
419,1,41,962,4236,1059,1664,1170,1
419,1,42,941,3963,1025,1517,1251,1
419,1,43,1089,3587,1166,1439,1213,1
419,1,44,963,3855,1058,1364,1280,1
419,1,45,934,3830,1029,1332,1322,1
419,1,46,985,3741,1092,1644,978,1
419,1,47,932,3643,1041,1623,1041,1
420,2,0,921,3511,1022,1555,1110,1
420,2,1,900,3362,996,1471,1186,1
420,2,2,914,3213,1017,1667,937,1
420,2,3,890,2890,985,1569,1087,1
420,2,4,891,2496,973,1427,1245,1
420,2,5,886,2173,953,1239,1394,1
420,2,6,822,1784,882,1079,1512,1
420,2,7,747,1530,586,926,1594,0
420,2,8,671,1441,478,847,1594,0
420,2,9,637,1366,452,795,1594,0
420,2,10,694,1535,528,831,1594,0
420,2,11,808,1868,765,945,1548,0
420,2,12,891,2534,958,1200,1333,0
420,2,13,924,3105,1010,1473,1108,0
420,2,14,899,3212,991,1591,878,0
420,2,15,943,3848,1051,1899,720,1
420,2,16,968,4257,1090,2122,608,1
420,2,17,981,4387,1103,2239,602,1
420,2,18,1083,4717,1219,2311,568,1
420,2,19,1099,4825,1235,2288,570,1
420,2,20,1099,4732,1226,2257,626,1
420,2,21,927,4520,1038,2204,616,0
420,2,22,968,4396,1062,2153,701,1
420,2,23,977,4312,1068,2102,727,1
420,2,24,1008,4264,1098,2052,707,1
420,2,25,937,4133,1026,2054,625,0
420,2,26,958,4087,1052,2136,500,1
420,2,27,952,3998,1041,2121,492,1
420,2,28,952,3891,1038,2107,543,1
420,2,29,935,3780,1016,2055,587,0
420,2,30,954,3779,1034,2030,617,1
420,2,31,952,3850,1031,1986,696,1
420,2,32,930,3991,1011,1947,680,0
420,2,33,949,4401,1023,2012,739,0
420,2,34,994,4922,1058,2274,635,1
420,2,35,995,5176,1055,2531,592,1
420,2,36,992,5167,1051,2493,659,1
420,2,37,1014,5089,1079,2296,715,1
420,2,38,1019,4930,1103,2119,859,1
420,2,39,954,4753,1039,1981,840,1
420,2,40,977,4591,1050,1903,969,1
420,2,41,987,4411,1056,1799,1064,1
420,2,42,924,4064,993,1684,1124,0
420,2,43,900,3723,957,1579,1244,0
420,2,44,1015,3951,1063,1518,1247,1
420,2,45,936,3938,1002,1408,1279,1
420,2,46,933,3826,996,1537,1121,1
420,2,47,940,3693,1007,1635,1004,1
421,3,0,1051,3559,1122,1648,1128,1
421,3,1,911,3442,1002,1557,1134,0
421,3,2,926,3200,1007,1744,974,0
421,3,3,903,2888,977,1646,1061,0
421,3,4,792,2424,861,1464,1227,0
421,3,5,902,2112,956,1318,1391,0
421,3,6,801,1795,856,1154,1499,0
421,3,7,888,1569,941,1063,1398,0
421,3,8,782,1397,840,945,1437,0
421,3,9,716,1373,782,880,1419,0
421,3,10,749,1529,813,923,1443,0
421,3,11,855,1841,916,1019,1372,0
421,3,12,853,2481,924,1291,1229,0
421,3,13,889,3126,954,1573,1008,0
421,3,14,853,3265,923,1717,1079,0
421,3,15,876,3821,930,1997,882,0
421,3,16,893,4172,945,2255,794,0
421,3,17,886,4218,941,2390,751,0
421,3,18,903,4416,956,2497,603,0
421,3,19,896,4424,959,2454,654,0
421,3,20,903,4248,973,2420,660,0
421,3,21,1515,4045,1567,2363,541,1
421,3,22,893,3843,983,2307,595,0
421,3,23,893,3726,978,2234,634,0
421,3,24,893,3653,979,2161,569,0
421,3,25,893,3634,978,2167,555,0
421,3,26,903,3600,992,2308,389,0
421,3,27,893,3541,986,2291,445,0
421,3,28,903,3470,992,2250,467,0
421,3,29,898,3393,981,2161,582,0
421,3,30,893,3398,972,2096,651,0
421,3,31,893,3473,968,2100,691,0
421,3,32,890,3688,965,2101,762,0
421,3,33,928,4144,1008,2221,608,1
421,3,34,1100,4771,1164,2410,595,1
421,3,35,1013,5128,1080,2581,573,1
421,3,36,933,5121,1005,2491,812,1
421,3,37,920,5044,980,2334,983,0
421,3,38,903,4856,961,2161,1009,0
421,3,39,1460,4703,1502,2030,913,1
421,3,40,934,4543,1018,1880,992,1
421,3,41,920,4355,1000,1784,1001,0
421,3,42,870,4031,942,1636,1115,0
421,3,43,880,3658,947,1518,1015,0
421,3,44,918,3865,973,1462,1094,0
421,3,45,880,3851,944,1389,1119,0
421,3,46,1298,3768,969,1730,899,1
421,3,47,1091,3627,1153,1707,902,1
422,4,0,942,3475,1014,1619,950,1
422,4,1,881,3366,954,1521,1060,0
422,4,2,1130,3158,1202,1708,671,1
422,4,3,888,2852,977,1585,830,0
422,4,4,962,2505,1039,1433,1003,1
422,4,5,882,2174,956,1261,1153,0
422,4,6,870,1831,935,1086,1341,0
422,4,7,785,1559,853,949,1373,0
422,4,8,837,1425,898,867,1427,0
422,4,9,625,1378,695,821,1499,0
422,4,10,734,1558,798,842,1484,0
422,4,11,848,1874,909,933,1380,0
422,4,12,874,2568,949,1200,1087,0
422,4,13,872,3119,953,1450,919,0
422,4,14,852,3289,922,1585,1060,0
422,4,15,865,3898,923,1877,992,0
422,4,16,892,4282,941,2101,778,0
422,4,17,887,4371,936,2222,863,0
422,4,18,912,4614,958,2280,757,0
422,4,19,922,4635,978,2257,779,0
422,4,20,917,4464,983,2175,807,0
422,4,21,931,4305,1003,2133,812,0
422,4,22,936,4160,1013,2088,799,1
422,4,23,931,4042,1015,2039,655,1
422,4,24,917,3935,1005,1970,599,0
422,4,25,893,3843,978,1954,638,0
422,4,26,927,3743,1002,2061,561,1
422,4,27,893,3673,1009,2054,577,0
422,4,28,898,3597,992,2013,578,0
422,4,29,908,3589,989,1953,650,0
422,4,30,898,3550,978,1909,718,0
422,4,31,898,3579,977,1899,699,0
422,4,32,892,3716,965,1879,806,0
422,4,33,902,4056,966,1956,899,0
422,4,34,1074,4655,1119,2174,772,1
422,4,35,3019,5086,2937,2444,738,1
422,4,36,1512,5111,1578,2407,664,1
422,4,37,910,5039,984,2266,915,0
422,4,38,917,4882,978,2096,1025,0
422,4,39,1296,4747,1342,1967,961,1
422,4,40,2293,4644,2317,1881,1039,1
422,4,41,1831,4448,1885,1756,925,1
422,4,42,908,4135,988,1610,964,0
422,4,43,889,3761,959,1530,1055,0
422,4,44,964,3996,1021,1465,1145,0
422,4,45,939,4013,1000,1414,1131,0
422,4,46,1269,3896,1320,1754,749,1
422,4,47,901,3723,982,1707,920,0
423,5,0,915,3544,994,1591,982,0
423,5,1,874,3372,953,1475,1077,0
423,5,2,1066,3161,1142,1662,786,1
423,5,3,909,2874,997,1582,896,0
423,5,4,871,2511,957,1392,1030,0
423,5,5,835,2170,914,1233,1159,0
423,5,6,867,1819,939,1062,1285,0
423,5,7,829,1574,897,943,1400,0
423,5,8,861,1441,921,864,1487,0
423,5,9,862,1419,918,805,1545,0
423,5,10,860,1558,916,840,1500,0
423,5,11,863,1865,925,939,1378,0
423,5,12,881,2523,953,1199,1119,0
423,5,13,894,3119,975,1482,861,0
423,5,14,864,3241,939,1587,947,0
423,5,15,900,3828,958,1851,815,0
423,5,16,914,4183,962,2070,873,0
423,5,17,904,4227,950,2198,834,0
423,5,18,1080,4512,1111,2250,739,1
423,5,19,1015,4520,1072,2213,788,0
423,5,20,1006,4337,1070,2153,774,0
423,5,21,1011,4104,1078,2095,822,0
423,5,22,1094,3961,1166,2045,731,1
423,5,23,1021,3860,1102,2005,709,0
423,5,24,984,3800,1068,1917,668,0
423,5,25,934,3721,1020,1901,608,0
423,5,26,958,3677,1040,1944,608,0
423,5,27,904,3549,990,1915,607,0
423,5,28,899,3486,980,1886,645,0
423,5,29,932,3502,1012,1839,681,0
423,5,30,910,3496,989,1740,814,0
423,5,31,912,3564,984,1738,830,0
423,5,32,917,3718,988,1689,907,0
423,5,33,933,4098,994,1788,946,0
423,5,34,1285,4658,1310,1993,1042,1
423,5,35,1969,4990,1965,2297,727,1
423,5,36,1005,4963,1062,2245,889,0
423,5,37,968,4843,1018,2119,941,0
423,5,38,971,4671,1023,1965,1014,0
423,5,39,1225,4491,1269,1846,1000,1
423,5,40,1488,4327,1542,1725,955,1
423,5,41,951,4136,1027,1661,954,0
423,5,42,908,3912,981,1502,1090,0
423,5,43,896,3602,957,1424,1119,0
423,5,44,983,3910,1035,1386,1158,0
423,5,45,919,4025,982,1356,1157,0
423,5,46,1479,3988,1516,1712,783,1
423,5,47,1133,3831,1201,1680,846,1
424,6,0,1261,3615,1322,1631,919,1
424,6,1,1101,3494,1161,1512,988,1
424,6,2,1765,3280,1799,1677,840,1
424,6,3,1341,2909,1402,1575,831,1
424,6,4,889,2467,973,1380,965,0
424,6,5,875,2131,954,1197,1156,0
424,6,6,870,1744,941,1040,1231,0
424,6,7,858,1444,924,919,1388,0
424,6,8,893,1240,951,761,1418,0
424,6,9,893,1101,952,694,1422,0
424,6,10,893,1108,950,685,1440,0
424,6,11,893,1197,947,671,1509,0
424,6,12,810,1405,869,731,1469,0
424,6,13,809,1667,862,788,1505,0
424,6,14,671,1998,721,736,1427,0
424,6,15,655,2596,696,866,1399,0
424,6,16,833,3197,854,1046,1386,0
424,6,17,889,3639,920,1274,1229,0
424,6,18,981,4007,1034,1434,998,0
424,6,19,937,4098,1010,1470,974,0
424,6,20,924,4003,999,1466,1007,0
424,6,21,930,3736,1009,1431,1025,0
424,6,22,963,3612,1045,1382,1016,0
424,6,23,914,3455,997,1311,1212,0
424,6,24,911,3325,978,1220,1342,0
424,6,25,894,3164,955,1156,1409,0
424,6,26,893,3054,948,1166,1378,0
424,6,27,891,2848,946,1075,1471,0
424,6,28,893,2751,937,1000,1526,0
424,6,29,886,2714,928,957,1559,0
424,6,30,893,2700,933,910,1567,0
424,6,31,893,2742,932,916,1653,0
424,6,32,873,2934,911,955,1602,0
424,6,33,860,3437,894,1063,1487,0
424,6,34,911,3999,939,1392,1167,0
424,6,35,934,4544,984,1723,996,0
424,6,36,920,4597,981,1759,1138,0
424,6,37,911,4490,965,1683,1197,0
424,6,38,913,4189,964,1535,1320,0
424,6,39,966,3889,1022,1395,1222,1
424,6,40,2102,3746,2104,1350,1243,1
424,6,41,980,3565,1044,1288,1317,1
424,6,42,940,3378,1001,1183,1365,0
424,6,43,920,3108,976,1138,1369,0
424,6,44,926,3230,977,1139,1351,0
424,6,45,889,3207,951,1185,1271,0
424,6,46,931,3125,1000,1478,959,0
424,6,47,885,2879,966,1501,1023,0
425,0,0,877,2694,960,1461,1035,0
425,0,1,845,2399,933,1351,1049,0
425,0,2,888,2121,984,1528,861,0
425,0,3,854,1827,946,1376,1043,0
425,0,4,932,1500,1009,1204,1234,1
425,0,5,883,1228,952,1038,1324,0
425,0,6,827,996,892,908,1403,0
425,0,7,649,832,718,752,1516,0
425,0,8,722,716,784,609,1598,0
425,0,9,598,669,666,548,1659,0
425,0,10,622,693,687,464,1691,0
425,0,11,593,752,660,420,1704,0
425,0,12,611,849,677,413,1697,0
425,0,13,500,1028,569,418,1711,0
425,0,14,284,1249,137,274,1826,0
425,0,15,256,1723,260,332,1876,0
425,0,16,604,2263,468,534,1877,0
425,0,17,686,2707,688,697,1875,0
425,0,18,893,3137,876,825,1852,1
425,0,19,898,3313,891,888,1810,1
425,0,20,895,3267,903,902,1766,1
425,0,21,901,3166,917,885,1769,1
425,0,22,900,3036,928,868,1718,1
425,0,23,891,2906,921,823,1743,1
425,0,24,893,2747,807,826,1787,1
425,0,25,893,2586,625,768,1787,1
425,0,26,882,2466,673,773,1787,1
425,0,27,893,2333,836,736,1862,1
425,0,28,839,2198,528,678,1834,0
425,0,29,852,2138,544,635,1834,1
425,0,30,822,2144,457,606,1834,0
425,0,31,893,2253,359,602,1738,1
425,0,32,879,2412,426,616,1738,1
425,0,33,839,2890,577,759,1767,0
425,0,34,858,3542,857,1111,1589,1
425,0,35,929,4188,939,1487,1416,1
425,0,36,924,4317,947,1593,1456,1
425,0,37,917,4195,938,1538,1545,1
425,0,38,934,4043,955,1471,1514,1
425,0,39,991,3878,1024,1397,1446,1
425,0,40,1000,3771,1044,1355,1466,1
425,0,41,930,3665,981,1278,1454,1
425,0,42,922,3377,969,1221,1553,1
425,0,43,912,3075,948,1144,1631,1
425,0,44,991,3123,1015,1155,1590,1
425,0,45,935,2993,970,1110,1622,1
425,0,46,1027,2857,1059,1373,1306,1
425,0,47,860,2594,913,1339,1399,1
426,1,0,877,2408,924,1310,1395,1
426,1,1,897,2162,945,1225,1450,1
426,1,2,922,1916,973,1408,1261,1
426,1,3,842,1682,904,1309,1295,1
426,1,4,801,1436,866,1166,1429,0
426,1,5,684,1274,750,989,1560,0
426,1,6,851,1119,550,839,1594,1
426,1,7,681,981,444,744,1644,0
426,1,8,648,922,471,659,1694,0
426,1,9,634,982,516,614,1743,0
426,1,10,685,1215,471,645,1694,0
426,1,11,721,1532,488,720,1694,0
426,1,12,840,2217,793,977,1634,1
426,1,13,737,2838,797,1233,1443,0
426,1,14,774,2931,815,1371,1511,0
426,1,15,821,3485,841,1618,1419,0
426,1,16,871,3822,884,1844,1310,1
426,1,17,877,3956,889,1999,1234,1
426,1,18,904,4216,916,2090,1206,1
426,1,19,911,4293,930,2021,1268,1
426,1,20,917,4162,947,1952,1251,1
426,1,21,904,4002,946,1896,1273,1
426,1,22,923,3845,968,1839,1262,1
426,1,23,894,3681,940,1836,1263,1
426,1,24,878,3563,926,1772,1241,1
426,1,25,888,3427,931,1751,1269,1
426,1,26,893,3390,934,1802,1231,1
426,1,27,867,3115,910,1790,1223,1
426,1,28,893,3126,932,1722,1149,1
426,1,29,888,3136,934,1666,1139,1
426,1,30,888,3050,948,1623,1110,1
426,1,31,888,3123,962,1601,1121,1
426,1,32,850,3278,921,1582,1246,0
426,1,33,879,3715,945,1665,1172,1
426,1,34,900,4343,961,1896,1024,1
426,1,35,981,4847,1050,2208,882,1
426,1,36,915,4835,993,2225,1112,1
426,1,37,898,4707,954,2079,1319,1
426,1,38,874,4464,928,1918,1422,1
426,1,39,885,4251,935,1792,1528,1
426,1,40,929,4152,977,1681,1579,1
426,1,41,949,3982,1000,1600,1594,1
426,1,42,911,3744,967,1475,1591,1
426,1,43,865,3362,917,1365,1668,1
426,1,44,941,3657,974,1297,1711,1
426,1,45,883,3645,928,1258,1700,1
426,1,46,1296,3609,1316,1588,1401,1
426,1,47,891,3477,955,1553,1464,1
427,2,0,903,3319,967,1472,1473,1
427,2,1,885,3227,941,1378,1569,1
427,2,2,961,3013,1062,1569,1314,1
427,2,3,886,2748,963,1487,1456,1
427,2,4,1206,2353,1271,1330,1464,1
427,2,5,825,2031,807,1192,1594,0
427,2,6,867,1680,465,1017,1644,0
427,2,7,750,1470,677,903,1644,0
427,2,8,720,1340,404,799,1644,0
427,2,9,653,1309,277,742,1644,0
427,2,10,788,1485,148,747,1594,0
427,2,11,862,1760,295,833,1594,0
427,2,12,862,2420,700,1102,1575,0
427,2,13,759,3026,842,1351,1507,0
427,2,14,848,3176,911,1531,1387,0
427,2,15,815,3672,868,1793,1412,0
427,2,16,862,4090,909,2027,1299,0
427,2,17,857,4195,905,2148,1201,0
427,2,18,867,4427,917,2209,1191,0
427,2,19,886,4434,943,2149,1192,0
427,2,20,893,4300,959,2132,1149,1
427,2,21,862,4174,931,2082,1188,0
427,2,22,862,3988,934,2073,1178,0
427,2,23,862,3827,931,2035,1181,0
427,2,24,862,3658,928,2009,1234,0
427,2,25,857,3558,915,2022,1149,0
427,2,26,862,3464,917,2140,1037,0
427,2,27,862,3387,920,2122,1054,0
427,2,28,862,3298,916,2071,1086,0
427,2,29,862,3228,913,2064,1114,0
427,2,30,862,3182,909,1997,1170,0
427,2,31,862,3201,910,2056,1095,0
427,2,32,862,3354,907,2038,1253,0
427,2,33,862,3654,912,2154,1063,0
427,2,34,1091,4265,1138,2339,895,1
427,2,35,1188,4722,1252,2502,766,1
427,2,36,868,4743,941,2407,1033,0
427,2,37,886,4594,947,2241,1155,0
427,2,38,882,4309,943,2076,1307,0
427,2,39,872,4126,926,1956,1381,0
427,2,40,903,4004,954,1853,1431,1
427,2,41,862,3850,875,1732,1413,0
427,2,42,861,3536,810,1618,1413,0
427,2,43,861,3200,573,1495,1413,0
427,2,44,881,3420,463,1392,1413,0
427,2,45,862,3493,493,1324,1413,0
427,2,46,880,3391,884,1635,1267,0
427,2,47,912,3278,930,1643,1326,1
428,3,0,875,3200,749,1563,1406,1
428,3,1,852,3104,922,1483,1482,0
428,3,2,972,2886,1045,1686,1199,1
428,3,3,827,2592,914,1626,1255,0
428,3,4,864,2193,955,1460,1361,0
428,3,5,840,1887,931,1311,1489,0
428,3,6,759,1541,807,1148,1594,0
428,3,7,684,1309,608,1003,1644,0
428,3,8,579,1179,589,913,1630,0
428,3,9,558,1151,462,884,1644,0
428,3,10,623,1310,190,893,1594,0
428,3,11,643,1611,728,1005,1586,0
428,3,12,807,2235,898,1257,1290,0
428,3,13,743,2779,836,1529,1229,0
428,3,14,788,2912,871,1667,1156,0
428,3,15,721,3453,789,1918,1064,0
428,3,16,836,3698,898,2164,1081,0
428,3,17,839,3840,900,2302,1035,0
428,3,18,841,4113,903,2387,974,0
428,3,19,841,4191,915,2361,942,0
428,3,20,841,4062,923,2302,930,0
428,3,21,841,3890,924,2304,957,1
428,3,22,841,3740,926,2315,907,1
428,3,23,841,3710,928,2323,886,1
428,3,24,841,3654,928,2318,886,1
428,3,25,841,3550,924,2385,739,1
428,3,26,841,3539,921,2547,555,1
428,3,27,841,3427,924,2571,586,1
428,3,28,841,3371,920,2549,635,1
428,3,29,841,3379,918,2535,621,1
428,3,30,841,3380,916,2498,736,1
428,3,31,841,3445,912,2425,825,1
428,3,32,841,3586,907,2342,931,1
428,3,33,841,3962,909,2380,934,1
428,3,34,1259,4574,1313,2540,708,1
428,3,35,1006,5068,1090,2693,664,1
428,3,36,1006,5100,1097,2649,759,1
428,3,37,959,5030,1044,2485,960,1
428,3,38,897,4831,968,2312,1137,1
428,3,39,1136,4705,1192,2178,1122,1
428,3,40,1495,4632,1539,2065,1232,1
428,3,41,1128,4422,1192,1940,1218,1
428,3,42,866,4121,901,1806,1313,1
428,3,43,841,3740,711,1639,1313,0
428,3,44,909,3977,740,1597,1313,1
428,3,45,851,3938,518,1519,1313,0
428,3,46,859,3813,921,1835,1155,0
428,3,47,900,3650,970,1814,1203,1
429,4,0,922,3544,1001,1778,1224,1
429,4,1,807,3391,894,1668,1322,0
429,4,2,932,3188,1017,1859,1026,1
429,4,3,804,2890,904,1748,1171,0
429,4,4,864,2456,846,1581,1144,1
429,4,5,841,2184,728,1432,1244,0
429,4,6,807,1831,664,1262,1394,0
429,4,7,841,1614,423,1094,1294,0
429,4,8,820,1456,148,1003,1294,0
429,4,9,820,1439,148,940,1294,0
429,4,10,820,1624,148,978,1294,0
429,4,11,820,1969,148,1060,1294,0
429,4,12,816,2616,722,1360,1236,0
429,4,13,746,3261,845,1614,1216,0
429,4,14,784,3412,872,1714,1164,0
429,4,15,787,3989,860,1997,1016,0
429,4,16,867,4308,932,2299,919,0
429,4,17,845,4416,915,2463,866,0
429,4,18,976,4659,1044,2557,775,1
429,4,19,993,4699,1076,2517,807,1
429,4,20,979,4505,1071,2461,810,1
429,4,21,1709,4302,1796,2434,714,1
429,4,22,975,4125,1086,2360,783,1
429,4,23,930,3959,1039,2323,746,1
429,4,24,846,3843,951,2249,857,0
429,4,25,820,3698,921,2231,753,0
