Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,class
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,426,2
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,402,3
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,342,4
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,349,5
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,426,6
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,389,7
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,426,8
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,354,9
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,336,10
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,421,11
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,103,12
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,228,13
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,419,14
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,345,15
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,294,16
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,347,17
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,285,18
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,314,19
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,351,20
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,0,21
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,310,22
4,19,18,7,6,0,0,12,11,21,9,0,0,1,8,18,20,21,4,2,307,23
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,195,0
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,273,1
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,199,2
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,254,3
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,179,4
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,0,5
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,195,6
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,16,7
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,257,8
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,166,9
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,205,10
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,388,11
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,190,12
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,195,13
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,269,14
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,0,15
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,304,16
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,298,17
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,266,18
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,199,19
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,195,20
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,227,21
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,195,22
5,13,14,7,0,4,0,0,1,7,12,12,10,13,9,10,5,18,0,1,138,23
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,208,0
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,79,1
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,176,2
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,123,3
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,192,4
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,149,5
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,170,6
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,264,7
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,410,8
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,134,9
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,192,10
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,383,11
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,32,12
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,86,13
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,267,14
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,139,15
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,292,16
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,365,17
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,410,18
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,99,19
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,208,20
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,86,21
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,0,22
6,7,10,17,1,0,0,15,0,11,5,7,9,17,18,12,1,1,20,16,275,23
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,101,0
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,129,1
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,46,2
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,73,3
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,89,4
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,87,5
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,63,6
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,52,7
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,364,8
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,67,9
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,117,10
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,181,11
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,1,12
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,4,13
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,39,14
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,89,15
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,156,16
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,93,17
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,90,18
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,0,19
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,117,20
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,73,21
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,34,22
7,3,3,2,0,0,0,3,10,3,12,12,10,11,13,4,15,7,11,17,13,23
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,357,0
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,193,1
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,259,2
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,390,3
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,344,4
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,346,5
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,363,6
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,385,7
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,173,8
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,372,9
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,340,10
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,420,11
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,224,12
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,331,13
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,387,14
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,355,15
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,0,16
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,236,17
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,153,18
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,278,19
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,348,20
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,88,21
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,265,22
8,16,15,7,5,0,0,16,12,15,7,3,3,7,11,17,21,16,9,9,320,23
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,0,0
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,210,1
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,97,2
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,154,3
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,160,4
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,178,5
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,188,6
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,171,7
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,367,8
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,188,9
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,226,10
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,327,11
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,25,12
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,56,13
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,201,14
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,206,15
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,237,16
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,283,17
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,271,18
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,84,19
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,177,20
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,168,21
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,189,22
9,1,1,14,1,6,0,9,20,12,1,10,9,15,0,13,2,3,18,14,210,23
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,212,0
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,41,1
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,165,2
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,128,3
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,167,4
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,249,5
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,68,6
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,61,7
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,434,8
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,40,9
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,200,10
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,127,11
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,58,12
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,0,13
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,214,14
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,162,15
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,125,16
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,288,17
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,245,18
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,3,19
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,233,20
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,72,21
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,247,22
10,6,6,10,0,5,1,2,2,0,12,12,10,14,15,3,3,0,19,19,59,23
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,328,0
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,209,1
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,75,2
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,118,3
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,100,4
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,353,5
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,50,6
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,225,7
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,30,8
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,64,9
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,323,10
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,289,11
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,155,12
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,37,13
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,256,14
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,140,15
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,240,16
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,375,17
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,302,18
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,0,19
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,324,20
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,43,21
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,335,22
11,5,5,0,1,1,1,7,7,5,0,11,9,10,10,11,6,10,10,7,81,23
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,133,0
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,12,1
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,83,2
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,0,3
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,65,4
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,146,5
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,29,6
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,23,7
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,35,8
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,22,9
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,142,10
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,77,11
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,57,12
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,6,13
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,60,14
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,106,15
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,42,16
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,121,17
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,91,18
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,9,19
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,159,20
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,15,21
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,146,22
12,0,0,5,0,3,1,4,8,6,12,12,10,9,5,7,4,6,15,12,42,23
13,16,15,13,5,0,0,19,4,17,8,2,2,0,2,17,19,11,16,15,396,0
13,16,15,13,5,0,0,19,4,17,8,2,2,0,2,17,19,11,16,15,78,1
